Node,Spreading Ability,Rank
266,3.37,190
284,3.9,191
109,3.26,192
424,2.81,193
441,2.81,193
242,2.8,194
270,2.81,195
39,3.08,196
49,2.75,197
252,2.74,198
418,4.59,199
271,3.83,200
419,2.94,201
86,2.81,202
341,3.83,203
403,3.23,204
459,3.01,205
355,2.9,206
337,2.83,207
94,2.8,208
37,2.73,209
144,2.69,210
455,2.66,211
353,2.65,212
325,2.64,213
27,2.63,214
239,2.63,214
462,2.54,215
334,2.51,216
253,2.51,216
301,2.48,217
249,2.48,217
34,2.5,218
26,2.45,219
13,2.42,220
269,2.42,220
251,2.42,220
101,2.41,221
12,2.73,222
465,2.4,223
103,2.4,223
438,2.39,224
467,2.81,225
243,2.43,226
458,2.66,227
436,2.38,228
336,2.37,229
250,2.35,230
93,2.34,231
361,2.33,232
58,3.22,233
349,2.44,234
102,2.32,235
366,3.69,236
61,3.7,237
64,2.3,238
113,2.29,239
20,2.36,240
124,2.28,241
56,2.28,241
65,2.27,242
437,2.27,242
449,2.52,243
444,2.24,244
356,2.47,245
63,2.22,246
15,2.21,247
19,2.21,247
428,2.21,247
105,2.48,248
300,2.23,249
346,2.19,250
440,2.19,250
297,2.18,251
80,2.88,252
287,2.48,253
70,2.17,254
179,2.17,254
66,3.37,255
140,2.14,256
371,3.11,257
147,2.16,258
479,2.11,259
322,2.09,260
406,2.09,260
471,2.08,261
24,2.08,261
425,3.42,262
235,3.8,263
125,2.65,264
439,2.12,265
44,2.11,266
466,2.04,267
138,2.25,268
146,2.02,269
35,2.0,270
464,1.98,271
401,2.59,272
402,2.53,273
53,2.37,274
158,2.75,275
183,2.32,276
17,2.08,277
186,1.95,278
404,1.94,279
480,1.94,279
299,1.92,280
180,1.9,281
446,4.02,282
127,2.62,283
171,2.52,284
43,2.66,285
331,2.11,286
380,2.0,287
92,2.03,288
413,3.17,289
394,2.3,290
417,1.94,291
381,1.94,291
484,2.34,292
410,3.01,293
408,1.88,294
40,2.1,295
368,4.58,296
369,3.13,297
212,2.36,298
473,1.86,299
445,1.86,299
90,2.52,300
296,3.95,301
8,2.03,302
161,2.0,303
29,1.85,304
405,1.84,305
298,1.84,305
47,1.84,305
11,1.8,306
332,1.79,307
159,1.78,308
435,2.12,309
365,3.55,310
454,4.06,311
248,3.26,312
72,1.77,313
407,1.77,313
359,1.77,313
117,1.77,313
385,3.69,314
36,1.76,315
426,2.26,316
338,1.82,317
352,1.75,318
139,1.74,319
412,2.17,320
38,1.7,321
379,1.68,322
41,1.67,323
491,1.67,323
112,1.67,323
69,1.64,324
474,1.75,325
451,1.63,326
30,1.63,326
189,1.63,326
400,1.62,327
347,1.61,328
319,3.62,329
272,2.66,330
388,3.24,331
78,2.17,332
16,1.78,333
393,1.72,334
122,1.7,335
54,1.98,336
398,1.61,337
292,3.07,338
137,1.59,339
415,1.59,339
496,2.21,340
376,1.84,341
460,1.57,342
475,1.57,342
160,1.57,342
116,1.57,342
76,1.71,343
448,1.55,344
187,1.55,344
185,1.53,345
364,3.59,346
256,1.79,347
339,1.72,348
422,1.52,349
142,1.76,350
373,1.51,351
442,1.5,352
91,1.5,352
430,1.79,353
32,1.49,354
391,1.77,355
414,1.47,356
485,1.46,357
397,1.46,357
18,1.51,358
411,1.45,359
470,1.42,360
416,1.39,361
196,1.99,362
182,1.45,363
489,3.31,364
172,2.11,365
46,1.62,366
328,1.82,367
327,1.62,368
98,1.39,369
304,1.38,370
390,1.37,371
73,1.59,372
351,1.57,373
254,1.35,374
423,1.28,375
472,1.29,376
396,1.66,377
395,1.28,378
60,1.83,379
447,1.26,380
178,1.5,381
432,1.55,382
329,1.75,383
295,1.83,384
335,1.56,385
350,1.49,386
362,1.47,387
493,1.64,388
99,1.41,389
399,1.38,390
461,2.19,391
483,1.51,392
450,1.64,393
121,2.4,394
490,1.53,395
31,1.46,396
57,1.67,397
55,1.66,398
488,1.6,399
52,1.72,400
305,1.49,401
145,1.45,402
443,1.45,402
452,1.46,403
377,1.4,404
378,1.39,405
486,1.37,406
463,1.35,407
495,1.33,408
23,1.33,409
477,1.35,410
468,1.36,411
177,1.32,412
434,1.58,413
431,1.38,414
143,1.3,415
126,1.55,416
427,1.49,417
141,1.43,418
136,1.4,419
306,1.28,420
119,1.28,420
188,1.43,421
429,1.27,422
476,1.27,422
494,1.35,423
244,1.39,424
482,1.29,425
478,1.26,426
33,1.25,427
236,1.25,427
106,1.24,428
237,1.24,428
74,1.33,429
184,1.32,430
42,1.34,431
48,1.28,432
487,1.26,433
255,1.24,434
114,1.29,435
492,1.23,436
181,1.26,437
375,1.26,438
374,1.25,439
115,1.22,440
469,1.22,440
79,1.22,440
481,1.21,441
303,1.21,441
75,1.2,442
45,1.2,442
392,1.21,443
77,1.3,444
