Starting Node,Average Spreading Ability,Rank
661,4.16,338.0
638,4.16,338.0
184,4.16,338.0
544,4.15,339.0
519,4.14,340.0
600,4.14,340.0
443,4.14,340.0
591,4.13,341.0
123,4.12,342.0
70,4.12,342.0
258,4.11,343.0
271,4.09,344.0
169,4.09,344.0
563,4.09,344.0
118,4.08,345.0
187,4.08,345.0
429,4.08,345.0
646,4.07,346.0
16,4.07,346.0
497,4.06,347.0
531,4.06,347.0
550,4.05,348.0
574,4.05,348.0
575,4.04,349.0
317,4.04,349.0
60,4.03,350.0
492,4.01,351.0
534,4.0,352.0
276,4.0,352.0
428,4.0,352.0
363,3.98,353.0
522,3.97,354.0
277,3.97,354.0
408,3.97,354.0
582,3.96,355.0
301,3.95,356.0
609,3.94,357.0
87,3.94,357.0
125,3.93,358.0
524,3.91,359.0
480,3.91,359.0
61,3.91,359.0
578,3.89,360.0
15,3.89,360.0
287,3.88,361.0
6,3.87,362.0
436,3.86,363.0
240,3.86,363.0
188,3.86,363.0
570,3.85,364.0
556,3.85,364.0
278,3.85,364.0
402,3.84,365.0
58,3.84,365.0
576,3.83,366.0
242,3.83,366.0
523,3.82,367.0
511,3.82,367.0
553,3.82,367.0
38,3.81,368.0
660,3.81,368.0
491,3.8,369.0
40,3.79,370.0
516,3.79,370.0
113,3.78,371.0
642,3.78,371.0
676,3.78,371.0
542,3.77,372.0
283,3.76,373.0
577,3.76,373.0
681,3.74,374.0
541,3.73,375.0
667,3.72,376.0
318,3.71,377.0
312,3.71,377.0
18,3.7,378.0
314,3.7,378.0
540,3.66,379.0
487,3.66,379.0
477,3.66,379.0
286,3.66,379.0
43,3.64,380.0
517,3.63,381.0
5,3.62,382.0
539,3.62,382.0
501,3.61,383.0
469,3.61,383.0
658,3.6,384.0
486,3.58,385.0
355,3.57,386.0
264,3.56,387.0
260,3.55,388.0
677,3.55,388.0
59,3.53,389.0
585,3.48,390.0
7,3.47,391.0
654,3.47,391.0
19,3.47,391.0
655,3.46,392.0
635,3.46,392.0
220,3.44,393.0
189,3.44,393.0
229,3.42,394.0
37,3.41,395.0
262,3.4,396.0
427,3.4,396.0
91,3.38,397.0
74,3.37,398.0
543,3.35,399.0
319,3.35,399.0
10,3.34,400.0
307,3.32,401.0
231,3.3,402.0
560,3.29,403.0
629,3.28,404.0
272,3.28,404.0
86,3.27,405.0
42,3.26,406.0
274,3.26,406.0
548,3.25,407.0
337,3.25,407.0
90,3.23,408.0
634,3.23,408.0
2,3.21,409.0
233,3.21,409.0
4,3.2,410.0
239,3.2,410.0
530,3.2,410.0
275,3.2,410.0
71,3.16,411.0
358,3.16,411.0
226,3.15,412.0
109,3.13,413.0
528,3.12,414.0
564,3.1,415.0
44,3.09,416.0
447,3.09,416.0
561,3.09,416.0
103,3.08,417.0
535,3.08,417.0
33,3.07,418.0
547,3.07,418.0
78,3.05,419.0
587,3.03,420.0
35,3.02,421.0
489,3.02,421.0
310,3.02,421.0
537,3.0,422.0
592,2.99,423.0
494,2.98,424.0
20,2.98,424.0
17,2.96,425.0
115,2.96,425.0
527,2.96,425.0
669,2.95,426.0
309,2.95,426.0
76,2.94,427.0
222,2.93,428.0
586,2.92,429.0
593,2.9,430.0
412,2.9,430.0
69,2.88,431.0
98,2.88,431.0
56,2.85,432.0
21,2.84,433.0
247,2.83,434.0
685,2.82,435.0
79,2.82,435.0
55,2.8,436.0
238,2.8,436.0
359,2.78,437.0
13,2.76,438.0
110,2.76,438.0
594,2.75,439.0
649,2.75,439.0
139,2.74,440.0
57,2.73,441.0
82,2.73,441.0
100,2.73,441.0
464,2.72,442.0
356,2.7,443.0
228,2.69,444.0
32,2.69,444.0
545,2.67,445.0
24,2.66,446.0
683,2.66,446.0
45,2.63,447.0
94,2.61,448.0
1,2.6,449.0
536,2.6,449.0
93,2.57,450.0
250,2.56,451.0
49,2.56,451.0
9,2.54,452.0
39,2.54,452.0
99,2.49,453.0
54,2.47,454.0
84,2.45,455.0
22,2.45,455.0
85,2.44,456.0
590,2.43,457.0
11,2.41,458.0
116,2.39,459.0
230,2.39,459.0
268,2.36,460.0
8,2.35,461.0
557,2.34,462.0
225,2.32,463.0
80,2.31,464.0
95,2.28,465.0
114,2.26,466.0
595,2.26,466.0
83,2.26,466.0
67,2.25,467.0
36,2.25,467.0
81,2.23,468.0
34,2.23,468.0
267,2.19,469.0
518,2.19,469.0
414,2.19,469.0
648,2.16,470.0
227,2.15,471.0
684,2.08,472.0
68,2.07,473.0
224,2.03,474.0
106,2.03,474.0
112,2.01,475.0
597,2.0,476.0
670,1.96,477.0
223,1.93,478.0
446,1.92,479.0
320,1.9,480.0
596,1.9,480.0
488,1.88,481.0
101,1.86,482.0
104,1.86,482.0
3,1.86,482.0
12,1.85,483.0
653,1.83,484.0
281,1.81,485.0
248,1.75,486.0
232,1.62,487.0
261,1.51,488.0
102,1.42,489.0
490,1.29,490.0
