Local Gravity Model Centrality,Semi local centrality,Subgraph centrality,Gravity Index Centrality,MCGM Values,Global Relative Change in Avg Degree,K-Shell Value,P Value,Degree Centrality,GGC Values,Constraint Coefficients,PE Values,Volume Centrality,Second order centrality,Eigenvector Centrality,Clustered Local Degree,MDD Value,H Values,EHCC Value,Leverage Centrality,Closeness Centrality,DIL Centrality,Clustering Coefficient,Node H-Index,Isolating Centrality,Average Spreading Ability
0.1981424148606811,0.4617486338797814,0.21191061636458386,0.3785140562248996,0.2724269423450144,0.22222222029091993,0.6666666666666667,0.7368421052631579,0.3636363626280992,0.23716832149666287,0.8870802321148956,0.37562539080846147,0.6009615384615384,0.8053125040543817,0.43867598368472077,0.4824827584432247,0.45945945945945943,0.1624104646814399,0.3812731409281547,0.5909293270102338,0.5750765921304101,0.16151036032488325,0.449999999775,0.6000000000000001,0.0,0.45698924731182794
0.9164086687306501,0.9854280510018215,0.8786714743021096,0.9518072289156626,0.9277888272249256,0.8888888985454002,1.0,0.9210526315789473,0.9090909121157025,1.0,0.9925885391328031,0.9521999566947474,0.875,0.9973203421082979,0.9517194126531429,0.9826206888339786,0.9459459459459458,0.8483336663846297,0.9307222198284647,0.8749651961475313,0.9201681485772689,0.9381427173432484,0.35454545382272723,1.0000000000000002,0.0,0.8376344086021503
0.434468524251806,0.6479963570127505,0.4268806413388297,0.6827309236947791,0.49537836883032754,0.55555555941816,1.0,0.7894736842105263,0.6363636373719008,0.4584307633116804,0.9364749723781605,0.6280300334146968,0.6538461538461539,0.904462039753233,0.6219922541307559,0.6589162558863757,0.7432432432432432,0.3789496245081287,0.5914707589019909,0.8237221580469033,0.6321565174769664,0.30431732558987085,0.42857142878571425,0.8,0.4,0.5225806451612902
0.3869969040247678,0.6352459016393442,0.37465168629334045,0.6586345381526104,0.48035417517410345,0.44444444058183985,1.0,0.8421052631578947,0.5454545439421488,0.4848547881015142,0.9575273656805355,0.528874605716681,0.7403846153846154,0.8811509515812115,0.6020756618726751,0.6459113298405843,0.7297297297297297,0.31442904478228306,0.550921176111962,0.7196043648464657,0.6625888012701072,0.4153616881336862,0.35714285682142854,0.8,0.0,0.5526881720430106
0.4592363261093911,0.7591074681238617,0.4537932648296077,0.8032128514056225,0.5964069696332007,0.44444444058183985,1.0,0.9473684210526315,0.5454545439421488,0.5447698918584144,0.9482957381737251,0.5771385892868304,0.9038461538461539,0.9202552387520873,0.6888420536499456,0.7711439515692344,0.7297297297297297,0.4195745600068378,0.6588749612061915,0.591302851249814,0.7192116959100082,0.5220338694484511,0.35714285682142854,1.0000000000000002,0.0,0.646236559139785
0.14963880288957687,0.43488160291438976,0.16978607481380958,0.5421686746987951,0.290216318684717,0.11111111883632022,1.0,0.7368421052631579,0.2727272691983471,0.1830262653315435,0.8175365078716411,0.34897550266658517,0.7355769230769231,0.789636061023797,0.4092902677388846,0.4686590036253208,0.4054054054054054,0.14264807668822604,0.39296069946942713,0.3622184599045173,0.6863105801334813,0.11832879236376831,0.49999999925,0.6000000000000001,0.0,0.5161290322580645
0.41589267285861714,0.6748633879781422,0.4668955656534231,0.7349397590361445,0.5284692268554905,0.44444444058183985,1.0,0.9999999999999999,0.5454545439421488,0.27610516520840267,0.8450731015964716,0.5741303246284403,0.7932692307692308,0.8960332891769959,0.640633271082857,0.8636234260547592,0.689189189189189,0.3902778580116081,0.6769416068915928,0.62913293988467,0.6625888012701072,0.27249365466930003,0.7857142856071428,1.0000000000000002,0.0,0.6849462365591397
0.871001031991744,0.9248633879781422,0.8610271940522201,0.9196787148594376,0.8565675431356978,0.8888888985454002,1.0,0.9999999999999999,0.9090909121157025,0.7521660797777837,0.9477114823920623,0.8861356562227429,0.7692307692307693,0.9771956421292307,0.9023676696688799,0.9892413789464858,0.9459459459459458,0.8436613600746518,0.9665432486708138,0.8908653835596662,0.7025741477549193,0.6051580969163366,0.46363636326818186,1.0000000000000002,0.0,0.7849462365591398
0.03199174406604747,0.1703096539162113,0.03570907210680818,0.13052208835341364,0.06432182609372321,0.014336912391817905,0.3333333333333333,0.15789473684210525,0.09090908788429751,0.08154979346406388,0.589732033324422,0.12645059458948896,0.3317307692307693,0.5510418293892493,0.16359380423087239,0.14160919535021269,0.13513513513513511,0.028626783828118202,0.15564080830085122,0.17428340259559238,0.3873467711570314,0.021309922905458873,0.0,0.2,0.0,0.12580645161290321
0.1723426212590299,0.3943533697632058,0.1488876129562382,0.5261044176706827,0.26108338369182665,0.22222222029091993,1.0,0.6052631578947368,0.3636363626280992,0.2281211232800172,0.8353194350375142,0.4100012098705284,0.6105769230769231,0.8292939926950956,0.3530006813333375,0.41673563203062597,0.5,0.1461962724028618,0.36717669629549543,0.5961767612408685,0.6863105801334813,0.17430707232267267,0.449999999775,0.6000000000000001,0.0,0.4397849462365591
0.14654282765737872,0.2764116575591985,0.07737689307256233,0.570281124497992,0.17897198754706306,0.22222222029091993,1.0,0.3157894736842105,0.3636363626280992,0.23062167785918575,0.8525984680264411,0.3019775309242313,0.6538461538461539,0.8304979961524278,0.13440582740642015,0.32165517229548307,0.45945945945945943,0.05605408962852365,0.25690324307531126,0.6404342823219193,0.7805816976780088,0.22996247467549874,0.29999999985,0.6000000000000001,0.0,0.29892473118279567
0.32920536635706915,0.5409836065573771,0.2000061051666617,0.8072289156626505,0.442194845277756,0.44444444058183985,1.0,0.631578947368421,0.5454545439421488,0.7738415503682093,1.0,0.5796733628595481,1.0000000000000002,0.9482828183400316,0.4194472213266363,0.4570990693399175,0.689189189189189,0.2284403432979677,0.48249096669293245,0.765784268135255,0.9999999999999999,0.7340966925886785,0.0714285719642857,0.8,0.0,0.7139784946236558
0.131062951496388,0.24772313296903462,0.07428400894731486,0.4578313253012048,0.13160774681120965,0.22222222029091993,1.0,0.3421052631578947,0.3636363626280992,0.13611419580294026,0.8212608296075901,0.3114436251100296,0.35096153846153844,0.8342531751202897,0.1275623300604087,0.3115402297704679,0.45945945945945943,0.056037610220923156,0.2227773564930258,0.6767297000316649,0.6030125303859183,0.13274229463857978,0.449999999775,0.6000000000000001,0.0,0.37204301075268814
0.5170278637770898,0.6607468123861567,0.3662479819677526,0.895582329317269,0.6063445586187266,0.6666666782544803,1.0,0.6842105263157895,0.7272727308016528,0.8092116417034488,0.9916392179921591,0.7375518808526326,0.923076923076923,0.9745981093516562,0.5834865888713033,0.6147637290428455,0.7162162162162161,0.44445544197657,0.6518713477647136,0.8480008498220585,0.8881474665366395,0.9544617620114458,0.2083333333958333,1.0000000000000002,0.0,0.6774193548387095
0.1723426212590299,0.35336976320582875,0.09607129443809231,0.610441767068273,0.22159018732784624,0.22222222029091993,1.0,0.4473684210526315,0.3636363626280992,0.22965627176415432,0.8448515675786893,0.3713993944343527,0.6730769230769231,0.861430342312556,0.21472133245715175,0.41673563203062597,0.5,0.0938711331377831,0.30530401038291766,0.571085276296615,0.7805816976780088,0.18604219605062847,0.449999999775,0.8,0.0,0.42150537634408597
0.44272445820433437,0.3647540983606557,0.3121037738100218,0.5823293172690762,0.1921170005945985,0.6666666782544803,1.0,0.5263157894736842,0.7272727308016528,0.37889508600252325,0.9617417394031442,0.46999793859557,0.375,0.793538080350697,0.05391870905892794,0.5630651339262289,0.7567567567567566,0.033728684247873064,0.41383771249515283,0.9531344608912238,0.5482750784773182,0.3541688236435375,0.33333333283333333,0.8,0.9,0.44193548387096776
0.3684210526315789,0.39799635701275043,0.19265945304227827,0.6987951807228915,0.2479521236140669,0.55555555941816,1.0,0.4736842105263158,0.6363636373719008,0.4939883830847938,0.9641904105983452,0.500808879183745,0.5865384615384616,0.8979697208948327,0.1318155166068728,0.48985221658304284,0.6621621621621622,0.086862718905627,0.40835080522107675,0.8521979454453201,0.8084868105625552,0.6601648383441244,0.21428571439285712,0.8,0.0,0.43118279569892465
0.25696594427244585,0.30327868852459017,0.2566438501071519,0.465863453815261,0.12337516591728774,0.33333333912724017,1.0,0.5263157894736842,0.45454545605785124,0.11702741378837805,0.824499215686472,0.31672424208767797,0.3173076923076923,0.7232720023804277,0.03703339446932788,0.6210574710359329,0.6351351351351351,0.018422813554899133,0.3516081545590488,0.661039055144347,0.37244894579778876,0.11943447767664608,0.7999999991,0.8,0.0,0.31935483870967735
0.31475748194014447,0.314207650273224,0.31616167231966513,0.4738955823293172,0.13337416112928646,0.44444444058183985,1.0,0.5263157894736842,0.5454545439421488,0.12986786724011223,0.7881782000503417,0.3424023326655148,0.27403846153846156,0.7326192961012556,0.03705937437506669,0.6478379855548182,0.6486486486486486,0.02095920231096525,0.38502029709428187,0.7607323383604414,0.3078089071565303,0.1273829882156041,0.7857142856071428,0.8,0.0,0.3
0.40970072239422084,0.36839708561020035,0.3971431093656288,0.5542168674698795,0.16741738288342017,0.55555555941816,1.0,0.5263157894736842,0.6363636373719008,0.17787389003419635,0.8094388595792134,0.40223381834337857,0.3125,0.761816130470156,0.04597389210436659,0.7282758618010939,0.7027027027027026,0.029935388868731136,0.44283356382688854,0.8124815423148595,0.3873467711570314,0.15468724880911122,0.749999999625,0.8,0.0,0.31935483870967735
0.006191950464396285,0.0482695810564663,0.00683680187477095,0.027108433734939756,0.006597668492576318,0.12544803122813813,0.0,0.07894736842105263,0.0,0.0187413274304441,0.0,0.03836389128361269,0.18269230769230774,0.19276072246661347,0.006029622079161516,0.06068965515009115,0.0,0.0005974636726696777,0.049025293335294214,0.01530293276302852,0.2463670644413296,0.0,0.0,0.0,0.0,0.062365591397849446
0.049535603715170275,0.11384335154826958,0.039363515633945856,0.18273092369477908,0.03884399057758102,0.0,0.6666666666666667,0.18421052631578946,0.1818181813140496,0.019436882360634112,0.5286069956978966,0.1307719017891022,0.21153846153846154,0.5710640816785549,0.01717683514361676,0.2562452106000017,0.2702702702702703,0.004024025605527707,0.1167863675012244,0.47821665347377995,0.3210228010938164,0.02524802610603441,0.9999999999999999,0.4000000000000001,0.0,0.15913978494623654
0.1413828689370485,0.2163023679417122,0.08805397962985193,0.3393574297188755,0.09801745660200417,0.22222222029091993,0.6666666666666667,0.23684210526315788,0.3636363626280992,0.12414866377189732,0.7347442282221168,0.27615869853377284,0.39903846153846156,0.7329903858597008,0.05008586089213955,0.36616091940555,0.45945945945945943,0.020158927727453195,0.2114912789310296,0.6858572737026518,0.5750765921304101,0.12225853086753247,0.5999999997,0.4000000000000001,0.0,0.20752688172043005
0.006191950464396285,0.0482695810564663,0.00683680187477095,0.027108433734939756,0.006597668492576318,0.12544803122813813,0.0,0.07894736842105263,0.0,0.0187413274304441,0.0,0.03836389128361269,0.18269230769230774,0.19276072246661347,0.006029622079161516,0.06068965515009115,0.0,0.0005974636726696777,0.049025293335294214,0.01530293276302852,0.2463670644413296,0.0,0.0,0.0,0.0,0.07526881720430104
0.4520123839009288,0.37659380692167577,0.4026771706851891,0.5783132530120482,0.18809594593013482,0.6666666782544803,1.0,0.5263157894736842,0.7272727308016528,0.277213352872402,0.8928485780524518,0.47735951738076027,0.33653846153846156,0.7928563153157645,0.05349683218666573,0.6442656446733735,0.7567567567567566,0.03586847137579303,0.4535843333266292,0.9332296843140608,0.5162658604176252,0.22129489978632183,0.5416666662291666,0.8,0.45,0.46344086021505365
0.1001031991744066,0.21357012750455373,0.0666237003785755,0.4257028112449799,0.09985256706181284,0.11111111883632022,1.0,0.2894736842105263,0.2727272691983471,0.07683533325733115,0.7146805678521728,0.25390597644780205,0.40384615384615385,0.7553821787019426,0.06390329755044889,0.34896551711302415,0.4054054054054054,0.022709064297518698,0.19886693134822536,0.5143485784739836,0.5750765921304101,0.06345130758729815,0.749999999625,0.6000000000000001,0.0,0.35161290322580635
0.04643962848297213,0.11930783242258652,0.036138986350108857,0.18875502008032127,0.04063730754029784,0.0,0.6666666666666667,0.21052631578947367,0.1818181813140496,0.02043163111873832,0.5233234743622567,0.14800053045188316,0.19230769230769232,0.5854805836795568,0.026683342615148983,0.2393869731257427,0.2702702702702703,0.006087293000388893,0.11170094126035682,0.49096909744297046,0.41307984178687296,0.024904515542509803,0.9999999999999999,0.4000000000000001,0.0,0.11827956989247312
0.1981424148606811,0.2978142076502732,0.20371559293507951,0.4578313253012048,0.11587235813487697,0.22222222029091993,1.0,0.5,0.3636363626280992,0.08392407691434285,0.7724096654103294,0.2942992807354587,0.36057692307692313,0.7329384693273454,0.04670884111545496,0.6008275859859025,0.5405405405405405,0.020941151734457323,0.3275639024391338,0.5067344818546503,0.4978098701309287,0.09036825964741098,0.89999999955,0.8,0.0,0.33440860215053764
0.3219814241486068,0.3611111111111111,0.2576446764344647,0.5943775100401606,0.17501716586976918,0.44444444058183985,1.0,0.5,0.5454545439421488,0.21872204419561625,0.8614873963513663,0.4149120875211505,0.42307692307692313,0.8233409909523022,0.07132559166824486,0.5982266007362844,0.6486486486486486,0.04430692642491596,0.3969309006839659,0.7396908056008618,0.610182358818527,0.20658237735785293,0.5714285712142857,0.8,0.0,0.44623655913978494
0.2693498452012384,0.5236794171220401,0.22177930294129053,0.6706827309236948,0.38898542709199463,0.33333333912724017,1.0,0.6578947368421052,0.45454545605785124,0.367098282284078,0.8846123568857616,0.4867184268035177,0.8173076923076923,0.8791942799141441,0.45223681564035245,0.5333946357854181,0.554054054054054,0.22652730019475212,0.45866975956749667,0.6503246393302643,0.7715014605111711,0.2488375392060721,0.4000000003,0.8,0.0,0.5591397849462365
0.08359133126934984,0.30510018214936246,0.08992885435513767,0.29116465863453816,0.14829063885487692,0.0,0.6666666666666667,0.5526315789473685,0.1818181813140496,0.10692053234224907,0.7338779213008758,0.2578464774799123,0.5048076923076923,0.711012090065112,0.2754205780355828,0.34727969332513847,0.2702702702702703,0.0721018846480996,0.28473926042496817,0.26502661851105974,0.6472064316499623,0.053868701336250824,0.49999999925,0.4000000000000001,0.0,0.19999999999999996
0.029927760577915373,0.1329690346083789,0.020473249595980663,0.1506024096385542,0.04613837196840233,0.014336912391817905,0.3333333333333333,0.15789473684210525,0.09090908788429751,0.09701076704153458,0.589732033324422,0.14822912803471014,0.4278846153846154,0.5693520428250364,0.06451687059898731,0.1314942528251975,0.13513513513513511,0.011424065374724315,0.12370076281547321,0.1870358465647829,0.654855199730571,0.02122404526650997,0.0,0.2,0.0,0.11290322580645157
0.1042311661506708,0.2795992714025501,0.07817483364857011,0.3363453815261044,0.16356088822485265,0.11111111883632022,0.6666666666666667,0.26315789473684215,0.2727272691983471,0.2002976038288638,0.8477255782850692,0.2896697037956375,0.5432692307692307,0.7683603450786115,0.245095166678669,0.2764750956500321,0.3648648648648648,0.0749167523355848,0.2509256368025943,0.5141850857644417,0.5548729816387786,0.13593984265251335,0.250000000375,0.6000000000000001,0.0,0.24086021505376337
0.049535603715170275,0.1807832422586521,0.03468489281854116,0.15662650602409636,0.0867551821329896,0.0,0.3333333333333333,0.15789473684210525,0.1818181813140496,0.16015811662740773,0.7863093781590507,0.17088286781736903,0.4423076923076923,0.6364131294268629,0.16321894496091305,0.14160919535021269,0.22972972972972974,0.032141159582962715,0.13770798948270013,0.5443471853645993,0.5162658604176252,0.07007615410883061,0.0,0.2,0.0,0.18494623655913972
0.017543859649122806,0.08561020036429873,0.015670705457571387,0.0823293172690763,0.03814057480208812,0.014336912391817905,0.3333333333333333,0.10526315789473684,0.09090908788429751,0.06464389422217215,0.589732033324422,0.12803933983284152,0.2307692307692308,0.4968541113984124,0.10515427753057463,0.07080459767510636,0.13513513513513511,0.013841450117154196,0.09176071733009519,0.37067104140444834,0.3391662068336535,0.01950649247207391,0.0,0.2,0.0,0.18279569892473113
0.5438596491228069,0.6379781420765027,0.5311297901324019,0.6947791164658634,0.5638260689977691,0.77777777970908,1.0,0.9999999999999999,0.8181818186859504,0.5747514050394471,0.9663506379587268,0.7142473500851444,0.6298076923076923,0.9145275835130338,0.6666043201798096,0.6367918261198007,0.8513513513513512,0.44957500508599063,0.7210599099168841,1.0,0.6321565174769664,0.390974928055434,0.3666666658166667,1.0000000000000002,1.0,0.6580645161290322
0.007223942208462333,0.08697632058287796,0.010287234158479156,0.030120481927710843,0.020035335902685917,0.12544803122813813,0.0,0.10526315789473684,0.0,0.022346676828475517,0.0,0.045073155830368146,0.21153846153846154,0.24445185166965655,0.0911980942181615,0.07080459767510636,0.0,0.007991360660944,0.07935941474177025,0.0,0.2949188069919074,0.0,0.0,0.0,0.0,0.035483870967741915
0.007223942208462333,0.08697632058287796,0.010287234158479156,0.030120481927710843,0.020035335902685917,0.12544803122813813,0.0,0.10526315789473684,0.0,0.022346676828475517,0.0,0.045073155830368146,0.21153846153846154,0.24445185166965655,0.0911980942181615,0.07080459767510636,0.0,0.007991360660944,0.07935941474177025,0.0,0.2949188069919074,0.0,0.0,0.0,0.0,0.12150537634408598
0.3560371517027864,0.6807832422586522,0.43669828634702823,0.6506024096385542,0.4855134645802488,0.33333333912724017,1.0,0.9736842105263158,0.45454545605785124,0.22328818542378165,0.8525264004130408,0.506287594569415,0.7403846153846154,0.8739204159212963,0.6560391838898904,0.8692107276159224,0.6756756756756757,0.34253808786979956,0.6430387654655834,0.49713181730711403,0.6472064316499623,0.1671731370206968,0.7999999991,1.0000000000000002,0.0,0.48387096774193544
0.1042311661506708,0.17486338797814208,0.11522237749406361,0.215863453815261,0.05348477398538003,0.11111111883632022,0.6666666666666667,0.26315789473684215,0.2727272691983471,0.04653644040097947,0.7586999324772155,0.1770251688981066,0.1971153846153846,0.6133797239593219,0.019144919270345433,0.3641379309005469,0.3648648648648648,0.006261243587992029,0.20743185975105852,0.5503170107646453,0.250239087691302,0.05785030099889041,0.749999999625,0.4000000000000001,0.0,0.2043010752688172
0.04643962848297213,0.09836065573770492,0.047412441861879484,0.10240963855421686,0.027205395992812773,0.0,0.3333333333333333,0.15789473684210525,0.1818181813140496,0.03157410833299719,0.7113809805623366,0.09505428231516258,0.18269230769230774,0.45595519383132976,0.010553443746262057,0.18544061292489536,0.22972972972972974,0.0023204512422603254,0.1212918767240864,0.589162917268229,0.15848877217707114,0.028769009333855428,0.49999999925,0.2,0.15000000000000002,0.09784946236559139
0.017543859649122806,0.05737704918032787,0.021101463119947223,0.08032128514056225,0.016304999691633442,0.014336912391817905,0.3333333333333333,0.13157894736842105,0.09090908788429751,0.03048902450932638,0.589732033324422,0.05807060347634065,0.15384615384615385,0.41848249052582664,0.006581817203873278,0.07080459767510636,0.13513513513513511,0.0011849565743017397,0.08034081279298436,0.33793976812936216,0.14585393665462698,0.019966551252709398,0.0,0.2,0.0,0.08817204301075265
0.006191950464396285,0.04963570127504554,0.008812244386307205,0.02911646586345381,0.006828944141641772,0.12544803122813813,0.0,0.07894736842105263,0.0,0.015373580158791193,0.0,0.02753546169788367,0.18750000000000003,0.19243959000592992,0.005971283074711883,0.06068965515009115,0.0,0.00059239925021534,0.04960521035329977,0.01530293276302852,0.22744971261073565,0.0,0.0,0.0,0.0,0.02365591397849462
0.0,0.0,0.0,0.0,0.0,0.12544803122813813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2678013258779839,0.0,0.0,0.0,0.0,0.0,0.0
0.006191950464396285,0.0837887067395264,0.009131690428101427,0.0321285140562249,0.02036374760199729,0.12544803122813813,0.0,0.07894736842105263,0.0,0.021077215798498097,0.0,0.05691630896946546,0.22596153846153846,0.250121284624228,0.09167473191005364,0.06068965515009115,0.0,0.00803273987022164,0.07913636974729094,0.01530293276302852,0.27821476774738885,0.0,0.0,0.0,0.0,0.07634408602150536
0.007223942208462333,0.10883424408014572,0.01455781972688688,0.035140562248995984,0.028444070715416218,0.12544803122813813,0.0,0.10526315789473684,0.0,0.026751308866663704,0.0,0.05485431652636379,0.29807692307692313,0.25944525993380485,0.12224964552654985,0.07080459767510636,0.0,0.010687099583114226,0.08426640494390852,0.0,0.37737106970151346,0.0,0.0,0.0,0.0,0.05806451612903224
0.01135190918472652,0.05555555555555556,0.009759290647968717,0.06224899598393573,0.026636699444884202,0.014336912391817905,0.3333333333333333,0.02631578947368421,0.09090908788429751,0.04439797361182089,0.589732033324422,0.0852250523237355,0.15865384615384617,0.42567231164840713,0.07261725928946422,0.04045977010006078,0.13513513513513511,0.007991333535027102,0.05973145382535255,0.5082759862279398,0.28649914988212466,0.01777667144018987,0.0,0.2,0.0,0.1172043010752688
0.005159958720330237,0.07559198542805101,0.007733162363088186,0.027108433734939756,0.01783572066504015,0.12544803122813813,0.0,0.02631578947368421,0.0,0.020592686545552016,0.0,0.04797853163157797,0.20192307692307696,0.24057106414402551,0.08499655748802137,0.050574712625075964,0.0,0.007452974481377742,0.06182807690289544,0.03400651725117465,0.2949188069919074,0.0,0.0,0.0,0.0,0.13118279569892466
0.015479876160990712,0.07422586520947178,0.01298564216985642,0.0823293172690763,0.036501339971912156,0.014336912391817905,0.3333333333333333,0.05263157894736842,0.09090908788429751,0.06001889499056816,0.589732033324422,0.09462317054232142,0.2307692307692308,0.43935742852629633,0.09255954278766443,0.06068965515009115,0.13513513513513511,0.012201333256399183,0.07512155952306987,0.4548371724427668,0.3255016510680099,0.018218327872382374,0.0,0.2,0.0,0.1548387096774193
