Gravity Model Centrality,GGC Values,Eccentricity Centrality,Extended Degree,DNC Scores,Degree Centrality,Clustering Coefficient,HCC Value,Global Relative Change in Avg Degree,P Value,DIL Centrality,Betweenness Centrality,Global Relative Change in Avg Clustering,Constraint Coefficients,Leverage Centrality,Isolating Centrality,PageRank Centrality,Volume Centrality,Second order centrality,Closeness Centrality,GIN Values,GSM,Node H-Index,EHCC Value,K-Shell Value,Average Spreading Ability
0.0017084474750813988,0.0032777701251698634,0.44906443418918873,0.004837195870334272,0.009311748876637741,0.010309279347858434,0.0,0.21175811888026427,0.055434167920235755,0.4205607476635514,0.0010948837904062427,0.002505015954317368,0.09537070176661636,0.5206002226532186,0.11510710168090504,0.0,0.06565400243281173,0.03429057245418478,0.8137607612072069,0.6705285717317038,0.23964778437370562,0.23060882716535536,0.01282051282051282,0.011770519562759357,0.01282051282051282,0.0017191977077363925
0.001597082431776934,0.0004029408086968493,0.44906443418918873,0.003970832430871417,0.005723899588962151,0.010309279347858434,1.0,0.19271122112924083,0.055434167920235755,0.38317757009345793,0.00038007537187282275,0.0,0.10180634668350828,0.4314211067293948,0.1540048497872269,0.0,0.10860552779785351,0.01785376912903835,0.783160897078613,0.6599189424321515,0.23403791861708442,0.2251021071694611,0.01282051282051282,0.00884619485325627,0.01282051282051282,0.001432664756446992
0.007513241188372313,0.015258821416380521,0.44906443418918873,0.007075301422279981,0.05266423728747802,0.08247422269008395,0.055555556,0.19402573292629735,0.013317421593835527,0.38317757009345793,0.02819704468327794,0.05358871966751919,0.28991865592302396,0.8880519981166517,0.8876248684286387,0.10465116279069767,0.6604357992170605,0.01813716228981674,0.7844777465594284,0.6609799053621066,0.23609863852442334,0.22589683746783767,0.01282051282051282,0.015046426212157859,0.01282051282051282,0.011174785100286532
0.001637002040146907,0.00038270199169300657,0.44906443418918873,0.003682044617717133,0.005931050242423625,0.010309279347858434,1.0,0.19721734626025056,0.055434167920235755,0.3925233644859813,0.00038007537187282275,0.0,0.10332232170768536,0.41279545096027004,0.17849602427388428,0.0,0.08507695666381135,0.022765917249197052,0.8126579365601027,0.6652237570819276,0.2364986648941734,0.2276393388213825,0.01282051282051282,0.010257608211295469,0.01282051282051282,0.0017191977077363925
0.00157520008664818,0.0025870976772305846,0.44906443418918873,0.00296007508483142,0.005433888679336283,0.010309279347858434,0.0,0.18754784035092065,0.055434167920235755,0.37383177570093457,0.0009301844627213781,7.898053679237247e-05,0.07552580343547562,0.5206002226532186,0.34687285068812346,0.0,0.10149434062018906,0.01634233893822029,0.785773691011932,0.6588579795021963,0.23332837832636508,0.22484360152769872,0.01282051282051282,0.007387050168595333,0.01282051282051282,0.0008595988538681945
0.2534246129824645,0.22628043611013518,0.5340659466461541,0.40033210598512753,0.5817658002222225,0.5876288623640131,0.772534785,0.684216932264342,0.5565471525289765,0.9719626168224298,0.03597533101795091,0.01334038521654714,0.0751164258418879,0.9727703104258539,0.6773104259603059,0.0,0.4309889489795832,0.28140940865293784,0.989966032270434,0.8674326819020944,0.49965813074658516,0.4838544475458265,0.6282051282051282,0.4381332517854417,0.6282051282051282,0.13753581661891118
0.21946197824890779,0.13634828450444916,0.5340659466461541,0.38755324525305035,0.5056543397512057,0.5154639190217876,0.960784314,0.6780095153611692,0.47894297398455604,0.9719626168224298,0.1215486297592057,0.09828732901126792,0.09331579369942766,0.965198861132454,0.5954433372420106,0.0,0.3777865141343989,0.2834876251653127,0.9892219355300061,0.8483565684214994,0.4936946625384453,0.4802454000621603,0.6282051282051282,0.39869835633064205,0.6282051282051282,0.09570200573065903
0.2534246129824645,0.22628043611013518,0.5340659466461541,0.40033210598512753,0.5817658002222225,0.5876288623640131,0.772534785,0.684216932264342,0.5565471525289765,0.9719626168224298,0.03597533101795091,0.01334038521654714,0.0751164258418879,0.9727703104258539,0.6773104259603059,0.0,0.4309889489795832,0.28140940865293784,0.989966032270434,0.8674326819020944,0.49965813074658516,0.4838544475458265,0.6282051282051282,0.4381332517854417,0.6282051282051282,0.14040114613180518
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.1212034383954155
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.12922636103151863
0.2534246129824645,0.22628043611013518,0.5340659466461541,0.40033210598512753,0.5817658002222225,0.5876288623640131,0.772534785,0.684216932264342,0.5565471525289765,0.9719626168224298,0.03597533101795091,0.01334038521654714,0.0751164258418879,0.9727703104258539,0.6773104259603059,0.0,0.4309889489795832,0.28140940865293784,0.989966032270434,0.8674326819020944,0.49965813074658516,0.4838544475458265,0.6282051282051282,0.4381332517854417,0.6282051282051282,0.13352435530085963
0.21946197824890779,0.13634828450444916,0.5340659466461541,0.38755324525305035,0.5056543397512057,0.5154639190217876,0.960784314,0.6780095153611692,0.47894297398455604,0.9719626168224298,0.1215486297592057,0.09828732901126792,0.09331579369942766,0.965198861132454,0.5954433372420106,0.0,0.3777865141343989,0.2834876251653127,0.9892219355300061,0.8483565684214994,0.4936946625384453,0.4802454000621603,0.6282051282051282,0.39869835633064205,0.6282051282051282,0.11633237822349571
0.2534246129824645,0.22628043611013518,0.5340659466461541,0.40033210598512753,0.5817658002222225,0.5876288623640131,0.772534785,0.684216932264342,0.5565471525289765,0.9719626168224298,0.03597533101795091,0.01334038521654714,0.0751164258418879,0.9727703104258539,0.6773104259603059,0.0,0.4309889489795832,0.28140940865293784,0.989966032270434,0.8674326819020944,0.49965813074658516,0.4838544475458265,0.6282051282051282,0.4381332517854417,0.6282051282051282,0.1518624641833811
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.11461318051575933
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.14212034383954156
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.12464183381088825
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.13008595988538682
0.25458792133535846,0.2626997119370264,0.5340659466461541,0.3913074868240561,0.5594152160147975,0.5979381417118715,0.717708942,0.6796161407234264,0.5676335049888248,0.9719626168224298,0.24271454961609093,0.10854916831933252,0.42449292481826767,0.9807680906947893,0.7084972447640856,0.686046511627907,0.6972287580148776,0.28433780464764785,0.9894959906396834,0.8440384492965817,0.4974167548774774,0.480806515780823,0.6282051282051282,0.4252701199839311,0.6282051282051282,0.11002865329512895
0.23333627400240028,0.1758389839779887,0.5803167485565612,0.39181286549707606,0.5363478142709738,0.5463917570653629,0.865828092,0.6800543113224452,0.5122019351392618,0.9719626168224298,0.06993566808148521,0.09647704079472362,0.08880594206509448,0.9691702516013606,0.6356782812996719,0.0,0.4120802912595859,0.28424334026072173,0.9896274942628079,0.8497676491183398,0.4952556273659955,0.48038439667569444,0.6282051282051282,0.4151706562414422,0.6282051282051282,0.15014326647564472
0.2192443115481244,0.1362452363950947,0.5340659466461541,0.38755324525305035,0.5056502454989472,0.5154639190217876,0.961568627,0.6780095153611692,0.47894297398455604,0.9719626168224298,0.07510828116448869,0.013389411988726795,0.10513874198838355,0.9649544580695264,0.5954433372420106,0.0,0.3674206575482828,0.28329869639146044,0.9889356213768004,0.8415770152990855,0.492979365362362,0.4797184226658915,0.6282051282051282,0.39973263710417095,0.6282051282051282,0.12148997134670489
0.23333627400240028,0.1758389839779887,0.5803167485565612,0.39181286549707606,0.5363478142709738,0.5463917570653629,0.865828092,0.6800543113224452,0.5122019351392618,0.9719626168224298,0.06993566808148521,0.09647704079472362,0.08880594206509448,0.9691702516013606,0.6356782812996719,0.0,0.4120802912595859,0.28424334026072173,0.9896274942628079,0.8497676491183398,0.4952556273659955,0.48038439667569444,0.6282051282051282,0.4151706562414422,0.6282051282051282,0.14928366762177653
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.13209169054441264
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.15444126074498568
0.21902929595383322,0.13748728128313792,0.5340659466461541,0.38784203306620463,0.5054471890977442,0.5154639190217876,0.960784314,0.6781555723949872,0.47894297398455604,0.9719626168224298,0.15080319965767677,0.083357147058985,0.09717451903420732,0.965198861132454,0.5947466057212437,0.0,0.38427664802941974,0.28329869639146044,0.9890608941937589,0.8424363952723491,0.49227456165663175,0.4786703597219485,0.6282051282051282,0.39805609736700226,0.6282051282051282,0.13896848137535817
0.2192637331172334,0.13660345102774457,0.5340659466461541,0.38755324525305035,0.5054057590088135,0.5154639190217876,0.960784314,0.6780095153611692,0.47894297398455604,0.9719626168224298,0.1215486297592057,0.027893642174962128,0.09662324737696486,0.965198861132454,0.5954433372420106,0.0,0.37943644286436895,0.2834876251653127,0.9890270320840243,0.841683111592081,0.4930143432284724,0.47970022715264593,0.6282051282051282,0.39858469571882854,0.6282051282051282,0.13982808022922638
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.12292263610315188
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.10315186246418337
0.22335101081543338,0.1511083090888232,0.5340659466461541,0.3882030178326475,0.5108602887467713,0.5257731983696461,0.923831071,0.6783016289263698,0.4900292302195648,0.9719626168224298,0.17391760308385706,0.08710817037178094,0.09063734494878727,0.9676811756609043,0.611316664900801,0.0,0.42039602243473784,0.2831097676176082,0.9891648383893323,0.8425424915653449,0.4927166510270885,0.47876133739279747,0.6282051282051282,0.40111013610350005,0.6282051282051282,0.14641833810888255
0.23333627400240028,0.1758389839779887,0.5803167485565612,0.39181286549707606,0.5363478142709738,0.5463917570653629,0.865828092,0.6800543113224452,0.5122019351392618,0.9719626168224298,0.06993566808148521,0.09647704079472362,0.08880594206509448,0.9691702516013606,0.6356782812996719,0.0,0.4120802912595859,0.28424334026072173,0.9896274942628079,0.8497676491183398,0.4952556273659955,0.48038439667569444,0.6282051282051282,0.4151706562414422,0.6282051282051282,0.12808022922636103
0.2192443115481244,0.13645611522292725,0.5340659466461541,0.38755324525305035,0.5054057590088135,0.5154639190217876,0.960784314,0.6780095153611692,0.47894297398455604,0.9719626168224298,0.1215486297592057,0.024205721821705405,0.09662324737696486,0.965198861132454,0.5954433372420106,0.0,0.3758792959362668,0.28329869639146044,0.9890052130688016,0.8415770152990855,0.492979365362362,0.4796638361261548,0.6282051282051282,0.39858469571882854,0.6282051282051282,0.12779369627507164
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.1194842406876791
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.13553008595988542
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.1346704871060172
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.11289398280802296
0.21902929595383322,0.13748728128313792,0.5340659466461541,0.38784203306620463,0.5054471890977442,0.5154639190217876,0.960784314,0.6781555723949872,0.47894297398455604,0.9719626168224298,0.15080319965767677,0.083357147058985,0.09717451903420732,0.965198861132454,0.5947466057212437,0.0,0.38427664802941974,0.28329869639146044,0.9890608941937589,0.8424363952723491,0.49227456165663175,0.4786703597219485,0.6282051282051282,0.39805609736700226,0.6282051282051282,0.13237822349570202
0.259158953446131,0.20736217424752926,0.5340659466461541,0.40249801458378465,0.5524400344447771,0.5670103036682963,0.824675325,0.6853853870275803,0.5343745438341191,0.9719626168224298,0.11545198533767276,0.16708687631384067,0.07100273185732367,0.9723241695706458,0.646082089068105,0.0,0.4105568890737833,0.29444549404874365,0.9910752157685323,0.9200352239692745,0.5433206576065267,0.5260259198649372,0.6282051282051282,0.4298865782410166,0.6282051282051282,0.12865329512893983
0.2192637331172334,0.13660345102774457,0.5340659466461541,0.38755324525305035,0.5054057590088135,0.5154639190217876,0.960784314,0.6780095153611692,0.47894297398455604,0.9719626168224298,0.1215486297592057,0.027893642174962128,0.09662324737696486,0.965198861132454,0.5954433372420106,0.0,0.37943644286436895,0.2834876251653127,0.9890270320840243,0.841683111592081,0.4930143432284724,0.47970022715264593,0.6282051282051282,0.39858469571882854,0.6282051282051282,0.14412607449856735
0.259158953446131,0.20736217424752926,0.5340659466461541,0.40249801458378465,0.5524400344447771,0.5670103036682963,0.824675325,0.6853853870275803,0.5343745438341191,0.9719626168224298,0.11545198533767276,0.16708687631384067,0.07100273185732367,0.9723241695706458,0.646082089068105,0.0,0.4105568890737833,0.29444549404874365,0.9910752157685323,0.9200352239692745,0.5433206576065267,0.5260259198649372,0.6282051282051282,0.4298865782410166,0.6282051282051282,0.14498567335243553
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.14269340974212036
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.10286532951289398
0.21902929595383322,0.13748728128313792,0.5340659466461541,0.38784203306620463,0.5054471890977442,0.5154639190217876,0.960784314,0.6781555723949872,0.47894297398455604,0.9719626168224298,0.15080319965767677,0.083357147058985,0.09717451903420732,0.965198861132454,0.5947466057212437,0.0,0.38427664802941974,0.28329869639146044,0.9890608941937589,0.8424363952723491,0.49227456165663175,0.4786703597219485,0.6282051282051282,0.39805609736700226,0.6282051282051282,0.1684813753581662
0.259158953446131,0.20736217424752926,0.5340659466461541,0.40249801458378465,0.5524400344447771,0.5670103036682963,0.824675325,0.6853853870275803,0.5343745438341191,0.9719626168224298,0.11545198533767276,0.16708687631384067,0.07100273185732367,0.9723241695706458,0.646082089068105,0.0,0.4105568890737833,0.29444549404874365,0.9910752157685323,0.9200352239692745,0.5433206576065267,0.5260259198649372,0.6282051282051282,0.4298865782410166,0.6282051282051282,0.12234957020057308
0.2192637331172334,0.13660345102774457,0.5340659466461541,0.38755324525305035,0.5054057590088135,0.5154639190217876,0.960784314,0.6780095153611692,0.47894297398455604,0.9719626168224298,0.1215486297592057,0.027893642174962128,0.09662324737696486,0.965198861132454,0.5954433372420106,0.0,0.37943644286436895,0.2834876251653127,0.9890270320840243,0.841683111592081,0.4930143432284724,0.47970022715264593,0.6282051282051282,0.39858469571882854,0.6282051282051282,0.16475644699140402
0.259158953446131,0.20736217424752926,0.5340659466461541,0.40249801458378465,0.5524400344447771,0.5670103036682963,0.824675325,0.6853853870275803,0.5343745438341191,0.9719626168224298,0.11545198533767276,0.16708687631384067,0.07100273185732367,0.9723241695706458,0.646082089068105,0.0,0.4105568890737833,0.29444549404874365,0.9910752157685323,0.9200352239692745,0.5433206576065267,0.5260259198649372,0.6282051282051282,0.4298865782410166,0.6282051282051282,0.1326647564469914
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.13123209169054442
0.21405968277274565,0.12208465075892617,0.5340659466461541,0.3864702909537218,0.4997322681839915,0.5051546396739292,1.0,0.6774983162452413,0.4678566215247075,0.9719626168224298,0.018623693221768316,0.0,0.10687637140392191,0.9625759814202861,0.580194653933352,0.0,0.33562803907297845,0.28140940865293784,0.9887433112849271,0.8399749612748532,0.49085953002495186,0.4781536064343511,0.6282051282051282,0.3950851135826534,0.6282051282051282,0.16389684813753583
