Starting Node,Average Spreading Ability,Node,Rank
388,32.91,388,82.0
389,22.54,389,216.0
390,29.94,390,111.0
391,21.79,391,233.0
392,21.42,392,239.0
393,27.44,393,137.0
394,32.7,394,84.0
395,34.3,395,67.0
396,23.97,396,191.0
397,30.95,397,103.0
398,20.49,398,259.0
399,32.89,399,83.0
400,19.19,400,283.0
401,44.41,401,22.0
402,34.34,402,66.0
403,17.17,403,320.0
404,28.88,404,120.0
405,16.32,405,340.0
406,21.09,406,246.0
407,17.49,407,310.0
408,15.68,408,349.0
409,30.09,409,108.0
410,24.82,410,176.0
411,31.8,411,97.0
412,24.36,412,184.0
413,13.96,413,384.0
414,23.07,414,206.0
415,24.96,415,171.0
416,31.46,416,98.0
417,14.71,417,369.0
418,30.11,418,107.0
419,28.07,419,131.0
420,14.77,420,367.0
421,10.9,421,448.0
422,16.06,422,344.0
423,5.85,423,604.0
424,14.37,424,375.0
425,19.17,425,284.0
426,11.36,426,437.0
427,19.33,427,280.0
428,15.26,428,355.0
429,11.97,429,427.0
430,15.14,430,358.0
431,16.95,431,328.0
432,21.34,432,240.0
433,8.5,433,500.0
434,12.77,434,411.0
435,15.13,435,359.0
436,6.1,436,589.0
437,18.0,437,301.0
438,8.91,438,486.0
439,26.92,439,144.0
440,16.62,440,336.0
441,5.74,441,608.0
442,18.53,442,292.0
443,8.91,443,486.0
444,4.55,444,669.0
445,4.16,445,690.0
446,7.72,446,530.0
447,10.58,447,454.0
448,10.45,448,456.0
449,8.06,449,512.0
450,8.69,450,494.0
451,8.36,451,505.0
452,6.04,452,592.0
453,8.55,453,498.0
454,8.15,454,511.0
455,6.75,455,560.0
456,5.76,456,607.0
457,4.86,457,651.0
458,4.78,458,657.0
459,3.11,459,760.0
460,3.56,460,731.0
461,2.24,461,812.0
462,2.96,462,768.0
463,2.35,463,807.0
464,2.13,464,819.0
465,3.0,465,766.0
466,4.62,466,665.0
467,10.19,467,461.0
468,4.36,468,679.0
469,8.66,469,496.0
470,4.04,470,699.0
471,3.73,471,720.0
472,7.45,472,536.0
473,2.97,473,767.0
474,3.57,474,730.0
475,5.37,475,625.0
476,4.91,476,648.0
477,3.39,477,744.0
478,6.38,478,581.0
479,2.72,479,785.0
480,6.01,480,595.0
481,4.53,481,671.0
482,7.16,482,544.0
483,6.44,483,579.0
484,5.57,484,615.0
485,3.88,485,710.0
486,5.8,486,605.0
487,5.57,487,615.0
488,6.94,488,548.0
489,5.8,489,605.0
490,7.43,490,537.0
491,3.16,491,756.0
492,4.53,492,671.0
493,5.56,493,616.0
494,5.5,494,618.0
495,2.91,495,771.0
496,5.14,496,638.0
497,7.61,497,534.0
498,24.75,498,177.0
499,19.54,499,274.0
500,25.91,500,157.0
501,14.37,501,375.0
502,28.58,502,124.0
503,17.13,503,322.0
504,19.66,504,272.0
505,30.28,505,105.0
506,33.12,506,77.0
507,34.36,507,65.0
508,37.79,508,46.0
509,31.38,509,99.0
510,17.02,510,326.0
511,24.36,511,184.0
512,19.36,512,279.0
513,22.7,513,212.0
514,20.65,514,254.0
515,20.05,515,266.0
516,28.42,516,126.0
517,20.98,517,247.0
518,22.45,518,218.0
519,27.17,519,139.0
520,32.95,520,80.0
521,25.56,521,161.0
522,11.09,522,444.0
523,19.47,523,278.0
524,14.84,524,365.0
525,24.55,525,180.0
526,23.95,526,192.0
527,25.64,527,159.0
528,18.05,528,300.0
529,20.42,529,260.0
530,8.97,530,485.0
531,18.63,531,288.0
532,14.01,532,382.0
533,12.22,533,424.0
534,7.75,534,528.0
535,5.19,535,636.0
536,7.78,536,527.0
537,21.89,537,230.0
538,14.17,538,380.0
539,30.61,539,104.0
540,32.93,540,81.0
541,24.47,541,181.0
542,24.01,542,190.0
543,12.09,543,425.0
544,32.49,544,88.0
545,19.81,545,270.0
546,26.13,546,153.0
547,22.46,547,217.0
548,11.35,548,438.0
549,25.58,549,160.0
550,23.34,550,200.0
551,19.26,551,281.0
552,10.77,552,451.0
553,24.92,553,173.0
554,22.58,554,215.0
555,19.04,555,286.0
556,10.19,556,461.0
557,9.39,557,477.0
558,13.67,558,391.0
559,11.22,559,441.0
560,13.64,560,393.0
561,12.85,561,408.0
562,12.79,562,409.0
563,29.97,563,110.0
564,19.84,564,269.0
565,20.38,565,261.0
566,14.63,566,371.0
567,16.48,567,338.0
568,14.58,568,372.0
569,18.62,569,289.0
570,20.76,570,249.0
571,11.76,571,432.0
572,6.92,572,550.0
573,10.78,573,450.0
574,27.68,574,135.0
575,15.19,575,356.0
576,13.11,576,402.0
577,13.86,577,386.0
578,16.69,578,335.0
579,18.25,579,297.0
580,28.18,580,130.0
581,11.8,581,431.0
582,13.59,582,396.0
583,8.7,583,493.0
584,22.94,584,209.0
585,8.74,585,490.0
586,7.89,586,520.0
587,10.29,587,459.0
588,8.68,588,495.0
589,26.49,589,147.0
590,8.03,590,514.0
591,11.29,591,439.0
592,9.76,592,469.0
593,5.9,593,601.0
594,8.31,594,507.0
595,8.53,595,499.0
596,7.33,596,540.0
597,8.88,597,488.0
598,5.59,598,613.0
599,10.37,599,458.0
600,4.62,600,665.0
601,5.22,601,634.0
602,6.47,602,577.0
603,4.74,603,658.0
604,6.7,604,562.0
605,4.9,605,649.0
606,6.66,606,565.0
607,25.06,607,168.0
608,27.6,608,136.0
609,8.76,609,489.0
610,15.68,610,349.0
611,13.8,611,387.0
612,24.31,612,186.0
613,18.39,613,295.0
614,20.29,614,263.0
615,19.47,615,278.0
616,19.5,616,277.0
617,17.49,617,310.0
618,16.76,618,333.0
619,22.82,619,210.0
620,12.3,620,421.0
621,26.03,621,154.0
622,21.78,622,234.0
623,23.24,623,202.0
624,21.8,624,232.0
625,28.62,625,123.0
626,21.24,626,242.0
627,15.9,627,345.0
628,20.51,628,258.0
629,11.46,629,435.0
630,13.42,630,400.0
631,13.61,631,394.0
632,10.58,632,454.0
633,13.06,633,403.0
634,27.14,634,140.0
635,17.1,635,324.0
636,11.06,636,445.0
637,17.66,637,309.0
638,9.99,638,466.0
639,10.4,639,457.0
640,7.83,640,524.0
641,2.37,641,806.0
642,1.99,642,826.0
643,2.5,643,799.0
644,2.96,644,768.0
645,15.6,645,352.0
646,14.19,646,379.0
647,13.64,647,393.0
648,8.04,648,513.0
649,13.44,649,399.0
650,7.97,650,516.0
651,10.21,651,460.0
652,3.35,652,746.0
653,8.47,653,501.0
654,9.18,654,480.0
655,13.01,655,405.0
656,4.17,656,689.0
657,8.33,657,506.0
658,4.19,658,688.0
659,7.23,659,543.0
660,5.05,660,640.0
661,3.78,661,717.0
662,10.63,662,452.0
663,5.64,663,611.0
664,6.54,664,573.0
665,3.44,665,741.0
666,4.16,666,690.0
667,5.22,667,634.0
668,4.6,668,666.0
669,4.63,669,664.0
670,4.86,670,651.0
671,3.44,671,741.0
672,3.72,672,721.0
673,3.8,673,715.0
674,4.06,674,697.0
675,2.88,675,773.0
676,2.9,676,772.0
677,2.24,677,812.0
678,2.1,678,822.0
679,11.49,679,434.0
680,4.95,680,646.0
681,7.61,681,534.0
682,6.02,682,594.0
683,4.28,683,683.0
684,3.5,684,735.0
685,3.22,685,752.0
686,3.38,686,745.0
687,3.08,687,762.0
688,17.11,688,323.0
689,8.72,689,491.0
690,9.2,690,479.0
691,9.05,691,483.0
692,7.54,692,535.0
693,3.51,693,734.0
694,3.53,694,733.0
695,5.34,695,627.0
696,3.08,696,762.0
697,4.36,697,679.0
698,2.95,698,769.0
699,3.76,699,718.0
700,4.8,700,655.0
701,6.28,701,584.0
702,7.74,702,529.0
703,4.95,703,646.0
704,3.48,704,737.0
705,5.32,705,629.0
706,6.57,706,571.0
707,3.93,707,707.0
708,6.93,708,549.0
709,4.13,709,693.0
710,4.32,710,681.0
711,7.08,711,545.0
712,7.34,712,539.0
713,7.91,713,519.0
714,8.02,714,515.0
715,5.22,715,634.0
716,6.77,716,558.0
717,6.69,717,563.0
718,7.3,718,541.0
719,7.43,719,537.0
720,6.48,720,576.0
721,4.24,721,686.0
722,6.8,722,556.0
723,6.09,723,590.0
724,7.82,724,525.0
725,8.45,725,503.0
726,7.93,726,518.0
727,5.32,727,629.0
728,5.8,728,605.0
729,4.14,729,692.0
730,4.05,730,698.0
731,5.22,731,634.0
732,4.68,732,661.0
733,3.96,733,705.0
734,5.05,734,640.0
735,5.91,735,600.0
736,5.58,736,614.0
737,5.99,737,597.0
738,5.06,738,639.0
739,4.92,739,647.0
740,5.18,740,637.0
741,3.91,741,708.0
742,5.55,742,617.0
743,4.8,743,655.0
744,5.33,744,628.0
745,7.67,745,532.0
746,7.05,746,546.0
747,5.65,747,610.0
748,4.54,748,670.0
749,6.68,749,564.0
750,5.0,750,643.0
751,5.37,751,625.0
752,4.15,752,691.0
753,4.95,753,646.0
754,3.63,754,727.0
755,4.42,755,676.0
756,4.98,756,644.0
757,3.59,757,729.0
758,4.79,758,656.0
759,3.72,759,721.0
760,4.16,760,690.0
761,2.62,761,792.0
762,1.8,762,834.0
763,2.76,763,782.0
764,3.5,764,735.0
765,3.69,765,723.0
766,4.46,766,674.0
767,3.66,767,725.0
768,3.18,768,755.0
769,3.96,769,705.0
770,4.02,770,701.0
771,3.68,771,724.0
772,5.58,772,614.0
773,5.43,773,621.0
774,5.21,774,635.0
775,4.53,775,671.0
776,6.03,776,593.0
777,3.02,777,764.0
778,9.24,778,478.0
779,13.6,779,395.0
780,6.6,780,568.0
781,8.26,781,508.0
782,7.86,782,523.0
783,3.51,783,734.0
784,14.17,784,380.0
785,15.3,785,354.0
786,17.14,786,321.0
787,15.3,787,354.0
788,12.23,788,423.0
789,6.86,789,552.0
790,17.92,790,302.0
791,7.81,791,526.0
792,12.54,792,417.0
793,15.12,793,360.0
794,22.68,794,213.0
795,17.42,795,313.0
796,24.18,796,189.0
797,17.45,797,312.0
798,15.86,798,346.0
799,17.92,799,302.0
800,9.78,800,468.0
801,25.51,801,162.0
802,10.49,802,455.0
803,11.06,803,445.0
804,6.0,804,596.0
805,6.88,805,551.0
806,6.72,806,561.0
807,6.18,807,587.0
808,4.42,808,676.0
809,4.91,809,648.0
810,3.42,810,742.0
811,4.25,811,685.0
812,4.03,812,700.0
813,3.83,813,713.0
814,4.27,814,684.0
815,2.64,815,790.0
816,3.57,816,730.0
817,21.45,817,237.0
818,16.8,818,331.0
819,18.31,819,296.0
820,13.06,820,403.0
821,12.7,821,413.0
822,20.67,822,253.0
823,21.15,823,245.0
824,16.88,824,329.0
825,6.58,825,570.0
826,7.24,826,542.0
827,7.82,827,525.0
828,5.32,828,629.0
829,6.14,829,588.0
830,17.23,830,318.0
831,16.12,831,343.0
832,17.29,832,315.0
833,7.45,833,536.0
834,28.37,834,128.0
835,11.12,835,442.0
836,21.26,836,241.0
837,21.34,837,240.0
838,19.97,838,267.0
839,15.05,839,362.0
840,14.81,840,366.0
841,15.73,841,348.0
842,8.31,842,507.0
843,15.81,843,347.0
844,14.74,844,368.0
845,14.2,845,378.0
846,5.98,846,598.0
847,3.14,847,758.0
848,4.04,848,699.0
849,4.58,849,667.0
850,2.87,850,774.0
851,4.02,851,701.0
852,5.02,852,642.0
853,2.82,853,778.0
854,5.26,854,631.0
855,2.27,855,811.0
856,2.28,856,810.0
857,4.24,857,686.0
858,4.86,858,651.0
859,4.39,859,678.0
860,7.61,860,534.0
861,6.95,861,547.0
862,4.14,862,692.0
863,12.98,863,407.0
864,7.87,864,522.0
865,15.13,865,359.0
866,6.76,866,559.0
867,5.5,867,618.0
868,6.34,868,583.0
869,8.24,869,510.0
870,5.85,870,604.0
871,6.85,871,553.0
872,4.11,872,694.0
873,5.65,873,610.0
874,3.29,874,748.0
875,6.08,875,591.0
876,5.62,876,612.0
877,3.5,877,735.0
878,3.2,878,753.0
879,1.97,879,827.0
880,2.52,880,797.0
881,3.94,881,706.0
882,3.65,882,726.0
883,4.08,883,696.0
884,6.03,884,593.0
885,4.04,885,699.0
886,3.85,886,712.0
887,4.56,887,668.0
888,3.26,888,750.0
889,2.81,889,779.0
890,2.96,890,768.0
891,1.96,891,828.0
892,6.51,892,575.0
893,5.04,893,641.0
894,5.89,894,602.0
895,14.14,895,381.0
896,12.57,896,416.0
897,6.21,897,585.0
898,13.66,898,392.0
899,4.9,899,649.0
900,3.6,900,728.0
901,4.55,901,669.0
902,4.0,902,703.0
903,3.82,903,714.0
904,3.39,904,744.0
905,4.87,905,650.0
906,4.45,906,675.0
907,3.19,907,754.0
908,3.48,908,737.0
909,2.49,909,800.0
910,4.31,910,682.0
911,2.51,911,798.0
912,2.19,912,815.0
913,6.19,913,586.0
914,8.6,914,497.0
915,3.13,915,759.0
916,3.01,916,765.0
917,2.81,917,779.0
918,2.57,918,794.0
919,2.06,919,824.0
920,2.24,920,812.0
921,3.24,921,751.0
922,3.76,922,718.0
923,3.08,923,762.0
924,2.15,924,818.0
925,1.97,925,827.0
926,2.45,926,802.0
927,3.07,927,763.0
928,2.23,928,813.0
929,3.15,929,757.0
930,2.85,930,775.0
931,1.88,931,832.0
932,2.41,932,804.0
933,2.46,933,801.0
934,2.68,934,786.0
935,2.78,935,780.0
936,2.84,936,776.0
937,3.11,937,760.0
938,2.87,938,774.0
939,2.88,939,773.0
940,2.95,940,769.0
941,3.24,941,751.0
942,2.11,942,821.0
943,6.41,943,580.0
944,16.62,944,336.0
945,12.06,945,426.0
946,2.95,946,769.0
947,4.01,947,702.0
948,4.62,948,665.0
949,16.06,949,344.0
950,10.59,950,453.0
951,6.35,951,582.0
952,7.37,952,538.0
953,9.16,953,481.0
954,2.57,954,794.0
955,5.23,955,633.0
956,5.4,956,623.0
957,4.28,957,683.0
958,3.47,958,738.0
959,3.39,959,744.0
960,2.16,960,817.0
961,4.35,961,680.0
962,4.25,962,685.0
963,3.54,963,732.0
964,3.72,964,721.0
965,3.9,965,709.0
966,2.96,966,768.0
967,3.0,967,766.0
968,2.41,968,804.0
969,1.86,969,833.0
970,2.04,970,825.0
971,2.46,971,801.0
972,2.63,972,791.0
973,2.77,973,781.0
974,3.08,974,762.0
975,2.74,975,784.0
976,2.67,976,787.0
977,2.83,977,777.0
978,2.95,978,769.0
979,3.46,979,739.0
980,2.04,980,825.0
981,2.42,981,803.0
982,3.09,982,761.0
983,2.62,983,792.0
984,2.85,984,775.0
985,4.4,985,677.0
986,2.72,986,785.0
987,3.45,987,740.0
988,3.71,988,722.0
989,2.32,989,808.0
990,14.32,990,376.0
991,7.63,991,533.0
992,1.91,992,830.0
993,4.24,993,686.0
994,3.79,994,716.0
995,3.46,995,739.0
996,3.68,996,724.0
997,4.0,997,703.0
998,2.96,998,768.0
999,4.81,999,654.0
1000,2.53,1000,796.0
1001,3.31,1001,747.0
1002,2.2,1002,814.0
1003,3.49,1003,736.0
1004,2.51,1004,798.0
1005,3.16,1005,756.0
1006,2.5,1006,799.0
1007,3.13,1007,759.0
1008,3.4,1008,743.0
1009,2.17,1009,816.0
1010,1.97,1010,827.0
1011,2.66,1011,788.0
1012,2.65,1012,789.0
1013,5.42,1013,622.0
1014,3.76,1014,718.0
1015,4.22,1015,687.0
1016,2.9,1016,772.0
1017,1.59,1017,835.0
1018,2.91,1018,771.0
1019,5.14,1019,638.0
1020,1.92,1020,829.0
1021,2.12,1021,820.0
1022,2.42,1022,803.0
1023,2.76,1023,782.0
1024,3.44,1024,741.0
1025,3.94,1025,706.0
1026,2.9,1026,772.0
1027,3.93,1027,707.0
1028,4.98,1028,644.0
1029,2.72,1029,785.0
1030,1.9,1030,831.0
1031,4.54,1031,670.0
1032,2.75,1032,783.0
1033,2.75,1033,783.0
1034,2.08,1034,823.0
1035,2.4,1035,805.0
1036,2.42,1036,803.0
1037,2.75,1037,783.0
1038,2.13,1038,819.0
1039,3.75,1039,719.0
