Node,Spreading Ability,Rank
786,2.76,375
457,3.04,376
648,2.39,377
291,2.56,378
680,2.46,379
308,2.88,380
820,2.39,381
818,3.26,382
78,2.19,383
484,2.14,384
701,3.46,385
636,3.02,386
144,2.2,387
534,2.03,388
174,3.34,389
695,1.96,390
177,3.0,391
465,1.95,392
369,1.93,393
474,2.84,394
289,1.91,395
403,2.18,396
3,1.9,397
4,1.9,397
293,1.9,397
589,1.89,398
55,2.57,399
431,3.11,400
480,2.94,401
196,2.9,402
566,2.71,403
75,2.19,404
569,3.63,405
396,2.08,406
89,3.29,407
439,1.88,408
356,1.88,408
237,1.87,409
417,3.13,410
689,2.65,411
189,2.72,412
577,2.15,413
529,2.14,414
184,2.31,415
41,1.85,416
567,2.51,417
549,2.97,418
450,2.32,419
803,2.38,420
558,3.08,421
435,2.23,422
150,2.15,423
652,1.84,424
46,1.79,425
725,1.79,425
833,2.9,426
129,1.76,427
138,1.76,427
802,1.76,427
810,2.88,428
544,2.06,429
644,2.59,430
444,2.41,431
175,2.08,432
596,1.73,433
126,1.72,434
560,1.68,435
68,1.66,436
20,1.64,437
670,1.6,438
203,1.6,438
640,1.59,439
385,1.59,439
835,1.59,439
180,1.62,440
147,1.56,441
541,1.52,442
36,1.51,443
623,1.51,443
538,3.56,444
673,1.9,445
30,1.5,446
722,1.5,446
629,1.5,446
540,1.96,447
638,2.6,448
18,1.48,449
148,1.48,449
424,2.14,450
514,3.37,451
219,2.67,452
486,2.54,453
796,2.46,454
456,3.1,455
702,2.31,456
524,2.23,457
488,2.11,458
700,2.1,459
13,1.49,460
80,1.82,461
570,2.82,462
179,1.75,463
149,1.63,464
48,2.96,465
609,2.77,466
5,1.48,467
550,1.54,468
142,1.47,469
451,3.36,470
669,2.45,471
754,2.78,472
58,2.16,473
533,1.46,474
25,1.45,475
373,1.45,475
378,1.45,475
602,1.43,476
395,1.93,477
777,1.41,478
381,1.41,478
630,1.4,479
808,2.47,480
136,1.39,481
7,1.39,481
19,1.51,482
611,2.23,483
757,2.16,484
809,2.14,485
402,1.49,486
467,2.2,487
672,3.34,488
397,1.4,489
679,3.24,490
141,1.95,491
744,1.81,492
817,1.63,493
604,1.38,494
583,1.36,495
797,1.36,495
812,1.36,495
209,2.27,496
546,2.12,497
730,1.96,498
814,1.65,499
734,1.47,500
368,2.32,501
475,2.66,502
473,1.85,503
704,1.65,504
454,2.56,505
370,2.47,506
17,1.55,507
762,1.76,508
168,2.14,509
204,2.17,510
632,1.74,511
208,1.42,512
295,1.56,513
453,1.76,514
442,1.39,515
37,1.35,516
31,1.52,517
388,1.34,518
782,1.34,518
466,1.34,518
699,1.34,518
718,1.33,519
472,1.33,519
468,2.77,520
775,1.32,521
14,1.32,521
211,1.32,521
801,1.32,521
698,1.32,521
140,1.31,522
29,1.31,522
766,1.35,523
32,1.3,524
292,1.3,524
87,1.28,525
422,1.28,525
10,1.26,526
822,1.51,527
837,1.25,528
869,1.25,528
428,1.25,528
107,3.28,529
579,1.51,530
612,2.37,531
437,1.38,532
559,1.75,533
359,1.94,534
553,1.38,535
866,1.35,536
634,1.25,537
755,1.24,538
383,1.24,538
139,1.22,539
668,1.21,540
826,1.8,541
829,1.2,542
728,1.2,542
671,1.2,542
157,1.18,543
187,1.37,544
469,1.39,545
57,1.31,546
819,2.74,547
464,2.37,548
47,1.28,549
740,2.67,550
831,2.13,551
9,1.34,552
694,1.32,553
752,1.17,554
338,1.98,555
325,2.44,556
531,1.2,557
763,1.16,558
220,1.16,558
554,1.15,559
720,1.14,560
218,1.14,560
721,1.13,561
350,1.12,562
746,2.08,563
343,1.74,564
637,1.48,565
2,1.26,566
735,3.17,567
650,1.47,568
614,1.65,569
22,1.28,570
452,1.5,571
436,1.2,572
371,1.43,573
125,1.66,574
384,1.29,575
828,1.19,576
169,1.33,577
639,3.74,578
832,1.59,579
624,1.65,580
770,1.82,581
731,1.82,581
27,1.92,582
821,1.93,583
152,1.77,584
848,2.23,585
729,1.49,586
390,1.34,587
646,1.3,588
863,1.23,589
658,2.03,590
733,1.48,591
536,1.23,592
712,1.2,593
426,1.2,594
823,1.31,595
659,1.95,596
537,1.24,597
724,1.69,598
705,1.87,599
666,1.44,600
686,1.23,601
864,2.28,602
294,1.79,603
290,1.76,604
751,2.43,605
858,1.23,606
843,1.69,607
433,1.21,608
128,1.17,609
682,1.51,610
687,1.36,611
880,1.35,612
727,1.14,613
655,1.14,613
181,1.11,614
574,1.11,614
677,1.11,614
649,1.06,615
131,1.15,616
811,1.14,617
840,1.22,618
618,1.24,619
341,1.83,620
353,1.16,621
42,1.15,622
693,1.15,623
784,1.13,624
34,1.28,625
845,1.11,626
855,1.08,627
21,1.39,628
850,1.17,629
856,1.3,630
883,1.61,631
23,1.13,632
161,1.12,633
741,2.55,634
430,1.79,635
206,1.11,636
33,1.15,637
535,1.18,638
874,1.27,639
876,1.17,640
852,1.1,641
354,1.25,642
134,1.11,643
423,1.08,644
159,1.13,645
878,1.19,646
132,1.15,647
760,1.33,648
156,1.09,649
772,1.15,650
765,1.14,651
409,1.86,652
816,2.76,653
391,1.11,654
877,1.07,655
155,1.04,656
743,1.01,657
372,1.18,658
563,2.94,659
564,1.49,660
736,2.1,661
565,1.12,662
404,1.78,663
645,1.56,664
355,1.05,665
617,1.45,666
749,1.81,667
846,2.69,668
631,1.41,669
585,1.45,670
91,1.3,671
692,1.26,672
394,1.13,673
748,1.07,674
691,1.07,674
738,1.5,675
697,1.71,676
737,1.29,677
598,1.31,678
608,3.07,679
703,1.22,680
607,1.17,681
528,1.16,682
657,1.42,683
656,1.02,684
627,1.1,685
780,1.09,686
633,1.74,687
365,2.35,688
601,1.7,689
600,1.56,690
603,1.41,691
366,1.38,692
642,1.26,693
367,1.12,694
739,1.14,695
358,1.06,696
827,1.03,697
635,1.71,698
813,1.02,699
662,1.37,700
853,1.08,701
212,1.39,702
581,1.89,703
580,1.49,704
681,1.39,705
711,1.59,706
836,1.35,707
716,1.08,708
676,1.23,709
683,1.07,710
791,1.79,711
865,1.77,712
867,1.13,713
790,1.95,714
628,2.1,715
830,1.83,716
787,1.72,717
556,1.43,718
688,1.71,719
839,1.5,720
425,1.38,721
789,1.3,722
788,1.29,723
773,1.26,724
842,1.57,725
859,1.52,726
860,1.19,727
825,1.17,728
176,1.14,729
153,1.11,730
841,1.11,730
647,1.16,731
851,1.29,732
785,1.27,733
526,1.13,734
59,1.25,735
160,1.15,736
56,1.15,736
723,1.21,737
361,1.23,738
53,1.13,739
286,1.22,740
552,1.19,741
164,1.11,742
162,1.1,743
620,2.26,744
879,1.14,745
774,1.08,746
285,1.07,747
555,1.07,747
781,1.06,748
849,1.06,748
732,1.06,748
815,1.06,748
572,1.06,748
675,1.05,749
678,1.05,749
15,1.24,750
26,1.23,751
8,1.22,752
715,1.14,753
16,1.09,754
854,1.09,754
24,1.08,755
795,1.07,756
799,1.46,757
875,1.06,758
710,1.04,759
665,1.04,759
539,1.04,759
382,1.08,760
870,1.03,761
806,1.03,761
713,1.03,761
575,1.03,761
884,1.04,762
769,1.06,763
871,1.05,764
707,1.02,765
709,1.02,765
805,1.02,765
798,1.08,766
432,1.17,767
881,1.12,768
532,1.09,769
794,1.01,770
706,1.14,771
838,1.1,772
767,1.12,773
804,1.08,774
868,1.04,775
421,1.04,775
221,1.14,776
885,1.03,777
857,1.06,778
43,1.36,779
40,1.16,780
807,1.09,781
768,1.02,782
882,1.81,783
427,1.17,784
684,1.04,785
626,1.02,786
674,1.11,787
844,1.11,788
888,1.1,789
685,1.03,790
778,1.06,791
205,1.1,792
862,1.04,793
45,1.1,794
873,1.05,795
207,1.18,796
717,1.14,797
886,1.07,798
887,1.08,799
158,1.08,799
35,1.07,800
133,1.05,801
861,1.09,802
625,1.07,803
872,1.06,804
793,1.04,805
889,1.03,806
771,1.06,807
764,1.1,808
792,1.07,809
527,1.01,810
