DIL Centrality,P Value,HCC Value,Clustering Coefficient,Betweenness Centrality,Constraint Coefficients,HVGc Index,Global Relative Change in Avg Clustering,GGC Values,Closeness Centrality,Subgraph centrality,I-GSM Values,LGC Scores,H Values,GIN Values,Local Gravity Model Centrality,Clustered Local Degree,Density Centrality,Gravity Model Centrality,Local-Global Centrality,CLC Values,Laplacian Centrality,Extended Improved Gravity Index Values,EIGSM Values,Coreness Centrality,Average Spreading Ability
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.5345838218053928
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.5838218053927317
0.7132231675837959,0.9999999999999999,0.9913927460622237,0.3938349459797479,0.573943661971831,0.9138440327503474,0.9756058187662469,0.005410873816205033,0.9309459973727128,0.9408371256722781,0.9547325102880657,0.9478265979312273,0.9512867952538693,0.9537843805316994,0.9473303305329135,0.9502629854466194,0.9685982618134141,0.9467511141808993,0.9506149933603549,0.9496623495770675,0.9447821511176877,0.9534755134281196,0.9636457508429506,0.9662505448197054,0.9585891985514094,0.6025791324736226
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.46189917936694014
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.604923798358734
0.7079580089120521,0.9999999999999999,0.9960846705029561,0.27839005406791273,0.686619718309859,0.9392248723759593,0.9887648710508394,0.032953108569183126,0.9618470874806198,0.9702383604366229,0.9794238683127572,0.9748708721868353,0.9771489979282764,0.9787861150977271,0.9742637682753204,0.9760806603944072,0.987915400086242,0.973305184220902,0.9761043126989202,0.9751369383851685,0.9706853270163012,0.9776461295418639,0.9844169762330996,0.9858744221728855,0.9809478822232718,0.22860492379835873
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.2778429073856977
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.4044548651817118
0.6964292399219882,0.9999999999999999,0.9868302543967064,0.5407973507623325,0.43192488262910794,0.8804974881691621,0.9627141820778122,0.008825933519875425,0.8989498107268017,0.9117899309423034,0.9300411522633742,0.9213778896120766,0.9261513576991678,0.9295256524792992,0.9208424365322894,0.9249314184451771,0.9505435687499606,0.9203377904697838,0.925533388232594,0.9244010029114367,0.9182140075726828,0.9296998420221168,0.9437206931744746,0.9476320071538824,0.9367028814359943,0.20633059788980068
0.7163412337661264,0.9999999999999999,0.9950168535226352,0.048718207273665826,0.943661971830986,0.9882707831559969,0.9859385704212171,0.01893805835671762,0.9718006225335989,0.9702383604366229,0.9711934156378599,0.9719198683713643,0.9727285820325051,0.9733710688827151,0.9723325398537819,0.9732803014707381,0.9778857286241629,0.973305184220902,0.973753873981136,0.9741785726092937,0.9755225804167931,0.9750394944707739,0.9770354144230695,0.9779252396048199,0.97638167217761,0.5486518171160609
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.5943728018757327
0.7079580089120521,0.9999999999999999,0.9960846705029561,0.27839005406791273,0.686619718309859,0.9392248723759593,0.9887648710508394,0.032953108569183126,0.9618470874806198,0.9702383604366229,0.9794238683127572,0.9748708721868353,0.9771489979282764,0.9787861150977271,0.9742637682753204,0.9760806603944072,0.987915400086242,0.973305184220902,0.9761043126989202,0.9751369383851685,0.9706853270163012,0.9776461295418639,0.9844169762330996,0.9858744221728855,0.9809478822232718,0.4056271981242675
0.6883287114588681,0.9999999999999999,0.9715572330265744,0.6416612156443904,0.3591549295774647,0.8508805804819062,0.905882030370553,0.10332551417715469,0.8182862944639564,0.8267121216943005,0.8518518518518514,0.839189772996547,0.8454316829708739,0.8504239689990312,0.8398502243704256,0.8457869684307457,0.8814782546362614,0.841942294360801,0.8476431202183894,0.847868147689874,0.8456664853119271,0.8549763033175353,0.8737295476027427,0.8792643738553494,0.8653755314123761,0.46307151230949606
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.11254396248534582
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.41500586166471287
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.11957796014068
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.4490035169988277
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.4923798358733883
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.7221570926143025
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.21453692848769057
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.38804220398593203
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.42203985932004684
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.541617819460727
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.37983587338804237
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.21336459554513487
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.5123094958968349
0.7494498768124371,0.9999999999999999,0.994952137135028,0.034798745413226584,0.960093896713615,0.9920868012858932,0.9717656466928426,0.017474461340858883,0.9722308638574275,0.9702383604366229,0.9711934156378599,0.9717410195640981,0.972478202585777,0.9732521811806094,0.9722154958523097,0.9731105827480917,0.9772782788252998,0.973305184220902,0.973611423149755,0.9741239544339979,0.975815748094945,0.9748815165876774,0.976882185886645,0.9774477892869013,0.97638167217761,0.31184056271981253
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.3716295427901525
0.7729606431529268,0.9090909090909091,0.9190454358954195,0.13310520574368923,0.8532863849765258,0.9712841671663242,0.9579619413020011,0.00031045997306094336,0.9419460931161074,0.9408371256722781,0.9465020576131684,0.9445380099672218,0.9463523259807449,0.9482071961419247,0.9451781767804315,0.9471425705367249,0.9573112354778655,0.9467511141808993,0.9479959205130222,0.9486078355689076,0.9502737989436563,0.9505529225908371,0.9559861995800083,0.9570840688748601,0.9541804440245629,0.2450175849941384
0.5833526203975463,0.9999999999999999,0.977899420228494,0.890089601282881,0.09741784037558684,0.7982964265268322,0.9374486255684855,0.05406216916609121,0.833540074118361,0.8547337937179771,0.8847736625514402,0.8697100886539784,0.8771988522428902,0.8824205735946442,0.8688373597412617,0.8752048803561578,0.9164303577335309,0.8679333802648386,0.8761554162019063,0.8743503051040193,0.8639124360443664,0.8828593996840439,0.9052462318231917,0.9117110539629367,0.8938749803180603,0.160609613130129
0.7222663485025622,0.9999999999999999,0.9863772413910551,0.44090191781289434,0.5528169014084507,0.9017404972171761,0.9615920178888853,0.015035132981094317,0.9031827776353714,0.9117899309423034,0.9259259259259258,0.920141123576824,0.9243233661633228,0.9272810613444145,0.9200330583870002,0.9237580544367563,0.9462538830259049,0.9203377904697838,0.9245485429786029,0.9239895883722393,0.9203178634941853,0.928593996840442,0.9407543132585681,0.9444672299747796,0.9348134152102032,0.12895662368112548
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.716295427901524
0.721125543651274,0.9090909090909091,0.9237373603361522,0.020879192790658863,0.9683098591549295,0.9946579133680871,0.971124791901061,0.017164001367797936,0.9729886609038805,0.9702383604366229,0.9711934156378599,0.9715621707568318,0.9721790766980931,0.9728589516403268,0.9720984514149733,0.9729408640254449,0.976670875503086,0.973305184220902,0.973468972318374,0.9740696837674807,0.9761089133569127,0.974723538704581,0.976290674453085,0.9767949394433879,0.976066761139978,0.18053927315357565
0.6764958790424185,0.9999999999999999,0.9820088988883603,0.6337380446987169,0.346244131455399,0.8581857230448193,0.9491851901183643,0.03694473679425241,0.869448496452069,0.8830912070776185,0.9053497942386828,0.8944627169090942,0.9001384842072608,0.9042998952545342,0.8941047228713654,0.8990802188114344,0.9300744892144492,0.8940652124977637,0.9000153442407874,0.8990174848462524,0.8927830917380946,0.905371248025276,0.9222435076501263,0.9269671674673003,0.9140292867264996,0.25205158264947247
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.34466588511137164
0.6655572121992597,0.9090909090909091,0.9109235540108988,0.6481894634061263,0.31220657276995306,0.8560109483982288,0.9348766611865165,0.03596900545034658,0.8688528446697372,0.8830912070776185,0.9053497942386828,0.8946383238520954,0.9003489802022975,0.9048231931333655,0.8942196455203213,0.8992467945947729,0.9306897691857547,0.8940652124977637,0.9001551570938096,0.8990935230765091,0.8924787975329074,0.9055292259083725,0.9228098530562487,0.9269612584809175,0.9146591088017635,0.33411488862837035
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.6225087924970693
0.7645888777145036,0.8181818181818182,0.8474423624785002,0.034450763404834106,0.9448356807511737,0.992681307439284,0.9564179734669092,0.005898739488157947,0.9463065963847761,0.9408371256722781,0.9465020576131684,0.9432936796934559,0.9444401360468853,0.9458287703659825,0.9443638485220283,0.9459618730032511,0.9530446928391392,0.9467511141808993,0.9470049199761938,0.9482180603461623,0.9523517727028117,0.9494470774091623,0.9525099618036181,0.9533432657055418,0.9521335222799561,0.638921453692849
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.4302461899179367
0.7307573365308384,0.9999999999999999,0.991036807637984,0.3163207283189138,0.646713615023474,0.9315284736266278,0.9605981910596835,0.000354811397783936,0.9341715562725414,0.9408371256722781,0.9506172839506173,0.9468489095724264,0.949800028804715,0.9521656822746103,0.9466905010624926,0.9493352945274616,0.9652409677587532,0.9467511141808993,0.9498363500814182,0.9493593357125898,0.9464147811018901,0.9526066350710898,0.9612991621197446,0.9633197156951634,0.9573295544008817,0.324736225087925
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.34349355216881594
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.22391559202813605
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.3974208675263776
0.2111753707769788,0.09090909090909091,0.12360253461401649,0.6251859829506969,0.20657276995305163,0.4096977334241245,0.22363024357219996,0.8053983667144332,0.2105889048610432,0.19902300862425637,0.21399176954732524,0.20529336839291346,0.20827138473128515,0.21273768767692092,0.2088367166754974,0.2129451384229044,0.24448031910080736,0.21557588546353612,0.21703278142429427,0.22161386060715205,0.23533341375198846,0.22717219589257498,0.24036282136228682,0.24461320657971486,0.2379152889308771,0.13833528722157096
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.41617819460726857
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.7104337631887457
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.5744431418522861
0.72819268773301,0.9090909090909091,0.9187865711987903,0.07673121276087613,0.9049295774647887,0.9823392716198711,0.9572306970948807,0.0027054369081025162,0.9446403310322231,0.9408371256722781,0.9465020576131684,0.9438269641920174,0.9452444523226571,0.9464669978844957,0.9447128465338577,0.9464678862318827,0.954872927246134,0.9467511141808993,0.9474296344919775,0.9483798753264823,0.9514612107944709,0.9499210110584517,0.9534245938066239,0.9549898481733337,0.952448433317588,0.3294255568581478
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.0
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.4747948417350528
0.7364377680992096,0.9999999999999999,0.9951786436378532,0.08351695268689241,0.9154929577464788,0.9809453155963865,0.9864991589758529,0.020667763920914312,0.9701840733745399,0.9702383604366229,0.9753086419753083,0.9723669902223722,0.9734309739317328,0.9743664567054064,0.9726251500753933,0.9737045982773549,0.9794045580757227,0.973305184220902,0.9741100010595878,0.9743166880425476,0.9747896624295058,0.9754344391785148,0.9785228144756517,0.9793427073650323,0.9773264052905053,0.5744431418522861
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.11606096131301291
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.6295427901524034
0.6984645992581893,0.9999999999999999,1.0,0.0008538901239205643,1.0,0.9978049003567051,0.9999999999999998,0.05079302564975945,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0000000000000002,1.0,1.0,0.9999999999999996,1.0,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.3223915592028136
