feature,PC1,PC2,PC3,PC4,PC5
MDD Value,0.15787314051387938,0.07110971465299921,-0.01821330863813954,-0.04698908650861502,-0.11819230421327347
EHCC Value,0.16285699387518565,0.002258375593333575,-0.0052966150197876535,-0.00047629710942631587,-0.04711784187425513
HCC Value,0.14722985163345698,0.18150685696505753,-0.08630337876393426,-0.043173223447492984,-0.08119039207937674
P Value,0.11466464844859485,0.2976800000045137,-0.132224199401909,-0.06495783423134963,-0.10138540156958419
Extended Degree,0.1625477233916894,-0.02458513816192961,-0.001327479847242638,-0.0024239316559101025,-0.03495643116187347
Eigenvector Centrality,0.14398998360779777,-0.1936820872499939,0.03600859098812985,-0.020137313888764972,0.09374322107292889
CLC Values,0.1617215774837115,-0.06966090100321941,0.01614281970296888,0.020566665566216617,0.01218696149785163
Centrality Values,0.16276459593725817,-0.007022575020228445,-0.010660998138827689,0.0012303441422646141,-0.03073481667491806
Constraint Coefficients,0.09994787673757936,0.297286381124666,0.14981979594206632,-0.155574460085796,-0.15596843259540766
HVGc Index,0.15447625826806116,-0.14984404633541176,0.03004034898379746,-0.013139543671762156,0.05162081702365917
PE Values,0.1625702504460431,0.010455371756979262,-0.008470090058444037,0.0030944851663476064,-0.03830633107963668
H Values,0.14377259916738003,-0.19735766635293336,0.04232969274600081,-0.014716485276452659,0.09273048161985417
Volume Centrality,0.13026044495906267,0.1231783300905092,-0.1611087244376506,0.004640508770518332,0.09900078056261502
GIN Values,0.14932712723679514,0.12231660395084805,-0.14248515499031242,-0.017950508829835843,0.13459071234329043
LGC Scores,0.15536930458602857,-0.14287936226468734,0.03366255002144569,0.010352358225562162,0.0536338353766288
DNC Scores,0.1593076845336576,0.07324099991541111,0.002642597978686064,0.00116333742187032,-0.0937164689992414
EIGSM Values,0.16130168821847374,-0.08236308357471764,0.008340517175464909,-0.009029032522038405,0.007802489050373747
Societal Capital Scores,0.16254190002344615,-0.025266447185909098,-0.0014361982329261069,-0.002432281564764999,-0.03455955447898994
Improved Gravity Index Values,0.1614979549332481,-0.07749403849932442,0.010971518371723067,0.005490196594739399,0.004613384539013073
Extended Improved Gravity Index Values,0.1584854502949381,-0.11750422070766338,0.01619395233826301,-0.013751784741329638,0.032419168061444494
Node H-Index,0.1590774540502601,0.06535617459879312,-0.02265678774292856,-0.016401820680955432,-0.10194300461798152
MCGM Values,0.15509017539886347,-0.14203858438093167,0.028759776279926774,0.000619752502449426,0.05455178306779429
GGC Values,0.1574834963550398,-0.04885407569092537,0.0543316466015398,0.09839991539564978,0.029138559880529952
Subgraph centrality,0.14362536290727104,-0.19772837623294606,0.04145109133987419,-0.018453183919569932,0.09245947520287594
Second order centrality,0.09636758296591863,0.3106370310081699,-0.1912215965633752,-0.06721182832758338,0.18271274533292015
K-Shell Value,0.15904770068251686,0.06384283894786806,-0.02419253711524195,-0.017804747272011225,-0.10155277706559535
