Starting Node,Average Spreading Ability,Rank
245,4.43,287.0
420,4.42,288.0
206,4.38,289.0
379,4.36,290.0
416,4.35,291.0
341,4.29,292.0
332,4.28,293.0
125,4.27,294.0
160,4.25,295.0
442,4.25,295.0
448,4.24,296.0
396,4.2,297.0
418,4.18,298.0
246,4.18,298.0
360,4.17,299.0
91,4.17,299.0
210,4.16,300.0
81,4.12,301.0
353,4.11,302.0
324,4.11,302.0
156,4.08,303.0
369,4.08,303.0
321,4.08,303.0
411,4.07,304.0
241,4.07,304.0
235,4.06,305.0
77,4.03,306.0
192,4.02,307.0
86,4.01,308.0
459,4.01,308.0
92,3.99,309.0
239,3.97,310.0
439,3.95,311.0
326,3.94,312.0
216,3.94,312.0
457,3.93,313.0
2,3.93,313.0
80,3.91,314.0
67,3.89,315.0
76,3.89,315.0
453,3.88,316.0
476,3.88,316.0
88,3.86,317.0
295,3.85,318.0
132,3.84,319.0
214,3.83,320.0
472,3.83,320.0
123,3.78,321.0
79,3.78,321.0
440,3.76,322.0
157,3.71,323.0
94,3.65,324.0
383,3.65,324.0
376,3.64,325.0
470,3.62,326.0
389,3.62,326.0
118,3.6,327.0
358,3.58,328.0
72,3.56,329.0
3,3.56,329.0
71,3.53,330.0
344,3.52,331.0
413,3.51,332.0
391,3.49,333.0
70,3.49,333.0
397,3.47,334.0
69,3.44,335.0
89,3.41,336.0
387,3.4,337.0
390,3.39,338.0
85,3.37,339.0
165,3.37,339.0
338,3.33,340.0
484,3.24,341.0
447,3.18,342.0
313,3.16,343.0
5,3.16,343.0
393,3.15,344.0
152,3.15,344.0
443,3.14,345.0
444,3.13,346.0
227,3.1,347.0
334,3.1,347.0
450,3.09,348.0
435,3.09,348.0
117,3.08,349.0
231,3.06,350.0
466,3.04,351.0
483,2.99,352.0
475,2.97,353.0
4,2.96,354.0
456,2.9,355.0
449,2.87,356.0
405,2.86,357.0
211,2.85,358.0
385,2.84,359.0
120,2.83,360.0
116,2.82,361.0
480,2.76,362.0
380,2.75,363.0
433,2.72,364.0
339,2.69,365.0
145,2.68,366.0
479,2.66,367.0
146,2.62,368.0
122,2.6,369.0
437,2.58,370.0
458,2.57,371.0
343,2.5,372.0
233,2.49,373.0
335,2.37,374.0
474,2.37,374.0
375,2.31,375.0
463,2.26,376.0
445,2.25,377.0
382,2.11,378.0
482,2.02,379.0
478,1.99,380.0
388,1.96,381.0
351,1.93,382.0
357,1.57,383.0
87,1.57,383.0
454,1.36,384.0
486,1.29,385.0
310,1.28,386.0
487,1.03,387.0
481,1.02,388.0
