MDD Value,GIN Values,Laplacian Centrality,Extended Degree,Semi local centrality,Global Relative Change in Avg Degree,PageRank Centrality,GSM,Gravity Index Centrality,Second order centrality,HCC Value,Eccentricity Centrality,Local-Global Centrality,Subgraph centrality,EIGSM Values,Volume Centrality,Improved Gravity Index Values,DNC Scores,LGC Scores,EHCC Value,Eigenvector Centrality,Extended Improved Gravity Index Values,Density Centrality,Closeness Centrality,MCGM Values,Average Spreading Ability
0.6277372262773723,0.7271217588322498,0.5026595744680851,0.7301136363636365,0.7826646642351427,0.5000000000000001,0.4797568388186682,0.8177471661142568,0.7690487458589682,0.9164003092678072,0.8704704528757119,1.0,0.4941536625680511,0.6855793369644702,0.7332956508095351,0.7956204379562043,0.7864864864864864,0.5713578596624806,0.4576661815276686,0.6983081869517852,0.830189942875875,0.7960191750359988,0.39016393451982384,0.7525989463695592,0.6272268186314888,0.995664739884393
0.7153284671532848,0.9298784684091235,0.7047872340425532,0.9488636363636365,0.9999999999999999,0.6666666698932293,0.6322055456704133,0.9568544309881102,0.9375295787979175,0.9999999999999998,0.9819261098353589,1.0,0.7041988960706187,0.784786680978944,0.9094008442910428,0.9999999999999999,1.0,0.6909601245778366,0.7679779471680032,0.8389776625113207,0.8840390514412015,0.9354391848786979,0.643091335192518,1.0,0.8139852793088619,1.0000000000000002
0.5109489051094891,0.6201090697523415,0.34308510638297873,0.59375,0.6689551598369449,0.27777777992881947,0.2858721383179229,0.7374071410304699,0.6668244202555608,0.8657720258810261,0.8041995215852203,1.0,0.3032566369354464,0.48911698991516134,0.6040555354244833,0.7992700729927007,0.714864864864865,0.3463321550065992,0.2929778572005098,0.530915551987227,0.7020184028748372,0.7030056686655852,0.20655737711397046,0.6908286313384798,0.46111222141219904,0.5317919075144509
1.0000000000000002,1.0,1.0,1.0,0.9871272259171852,1.0000000000000002,1.0,1.0,0.9999999999999999,0.9917352273659205,1.0,1.0,1.0,1.0,0.9999999999999999,0.8430656934306568,0.9418918918918919,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0000000000000002,1.0,0.9312263260671653,1.0,0.9826589595375723
0.40145985401459855,0.5693604864505708,0.27393617021276595,0.44602272727272735,0.45033254666380607,0.27777777992881947,0.35767258064390073,0.6163275765483005,0.3521060104117369,0.8779177984534281,0.6804288117735137,1.0,0.3012471027736767,0.13829321950385762,0.4027383800305288,0.8576642335766422,0.39239864864864865,0.31882700205222964,0.19067967613758754,0.3930093117251483,0.36322186015044866,0.36574740717787946,0.22529274010495426,0.7633810994667177,0.24761562856489105,0.4942196531791908
0.45985401459854014,0.4336260161607986,0.2792553191489362,0.36647727272727276,0.26496459987127224,0.3888888899644098,0.5448245845844872,0.4280495464973718,0.18788452437292946,0.8457198126201578,0.45344201263024253,0.39999999760000016,0.3373115198078735,0.043956967066223436,0.27297018987101185,0.4708029197080291,0.20675675675675675,0.4366892973653396,0.10506403886184437,0.29390721475206333,0.08047437622944156,0.1618941727575962,0.25901639352405464,0.5233264991836349,0.09654345475903611,0.5000000000000001
0.07299270072992702,0.2592241501563011,0.061170212765957445,0.1278409090909091,0.11928770650075092,0.02951388996440973,0.05851700693623478,0.26828211924707024,0.04637955513487931,0.49813854665790136,0.30867369540753997,0.39999999760000016,0.04086756227590443,0.007374633600454214,0.09202982687757114,0.4124087591240876,0.06486486486486487,0.037046812082912856,0.01904946001510426,0.09185231844201654,0.04145095803187766,0.06487067787033156,0.02107728337368916,0.38245401214834895,0.01855027766430663,0.1372832369942197
0.5109489051094891,0.6201090697523415,0.34308510638297873,0.59375,0.6689551598369449,0.27777777992881947,0.2858721383179229,0.7374071410304699,0.6668244202555608,0.8657720258810261,0.8041995215852203,1.0,0.3032566369354464,0.48911698991516134,0.6040555354244833,0.7992700729927007,0.714864864864865,0.3463321550065992,0.2929778572005098,0.530915551987227,0.7020184028748372,0.7030056686655852,0.20655737711397046,0.6908286313384798,0.46111222141219904,0.7817919075144508
0.29197080291970806,0.44731299251417983,0.1728723404255319,0.3238636363636364,0.34541943788886503,0.1111111100355903,0.19201102002538073,0.4877074755566484,0.2562707051585424,0.7743676538562523,0.5747319926415538,0.39999999760000016,0.1598947730238847,0.07359667445331317,0.3003585217979114,0.7153284671532846,0.31638513513513516,0.18106629405158975,0.10208225907861976,0.2800078440399431,0.223896053190264,0.2723146747352496,0.09508196720573996,0.5554787047245507,0.13335195003225064,0.6069364161849711
0.24817518248175185,0.22108923170759748,0.0851063829787234,0.13636363636363638,0.07015661875134091,0.1111111100355903,0.3040115719992911,0.2580967278576273,0.07903454803596782,0.5541009291734404,0.21777265892803505,0.39999999760000016,0.12368702186583941,0.00896060620962348,0.09071241394679794,0.1678832116788321,0.08378378378378379,0.18690116695391917,0.013015468753775421,0.08618917170449274,0.02125077348662794,0.0576344713194685,0.0552693208528435,0.33977168408015623,0.023195906742026467,0.12572254335260122
0.0,0.026612080692367313,0.002659574468085105,0.005681818181818177,0.005149109633125938,0.0850694401423611,0.02355079275906799,0.03320753127106857,0.00236630383341221,0.03659565410578103,0.0181624878598753,0.0,0.0012350090478708275,0.00013533338749212981,0.003434240392704152,0.021897810218978103,0.0015202702702702704,0.011021426599772087,0.00021026688471359744,0.00547893106254313,0.00014034059071645283,0.003663671326759383,0.00046838407183046656,0.06091103344659643,0.00038544908752754636,0.06213872832369946
0.6058394160583943,0.6827340223660361,0.4441489361702128,0.6051136363636364,0.6033040120145892,0.5000000000000001,0.5528604684466059,0.68120548617922,0.410080454330336,0.9486071503136642,0.7284486575088958,0.39999999760000016,0.4910777347497342,0.22498357215094786,0.575498754137591,0.8613138686131386,0.44898648648648654,0.5357129323926195,0.3410467178059036,0.5660056692967992,0.42000875444478347,0.4972750305305944,0.4126463701325574,0.7853881235111472,0.34196494017485435,0.7369942196531792
0.635036496350365,0.7898558930419299,0.5638297872340425,0.7954545454545455,0.8508903668740614,0.555555559857639,0.5413595067041469,0.8549416221861541,0.8125887363937528,0.9606976469579865,0.9036059182634048,1.0,0.5600816208658184,0.7065752969769827,0.7960191997894023,0.864963503649635,0.8527027027027028,0.5948539257099776,0.5423075993742376,0.7309143635308759,0.8462898395403943,0.8398738676339246,0.46557377059091903,0.8312622047586701,0.6814357346846484,0.9595375722543353
0.4963503649635037,0.6440777831591686,0.3776595744680851,0.6250000000000001,0.6992061789315598,0.33333333010677085,0.33483672262624953,0.7597238143584977,0.6952200662565072,0.8858226218548468,0.8192610968082721,1.0,0.3484023702019029,0.5276472036559755,0.6366138135718179,0.7956204379562043,0.7297297297297298,0.4016013679379659,0.3268354525390626,0.5725126426388932,0.7294578753867762,0.7322056759564735,0.24543325529965296,0.7007893074366375,0.49771838505231847,0.8627167630057804
0.5109489051094891,0.6201090697523415,0.34308510638297873,0.59375,0.6689551598369449,0.27777777992881947,0.2858721383179229,0.7374071410304699,0.6668244202555608,0.8657720258810261,0.8041995215852203,1.0,0.3032566369354464,0.48911698991516134,0.6040555354244833,0.7992700729927007,0.714864864864865,0.3463321550065992,0.2929778572005098,0.530915551987227,0.7020184028748372,0.7030056686655852,0.20655737711397046,0.6908286313384798,0.46111222141219904,0.7658959537572255
0.2992700729927007,0.37573452024169157,0.1382978723404255,0.22443181818181823,0.18665522420081526,0.16666666989322917,0.3520618083988788,0.4242144647754241,0.13961192617132037,0.7054515073763968,0.3235580757552291,0.39999999760000016,0.1840565050222954,0.0255568100391019,0.1778108916883736,0.6021897810218978,0.14307432432432432,0.22095395541514645,0.058610994438980706,0.16870591454198178,0.13921610819160576,0.15595209886444417,0.11756440281847354,0.4926196651845208,0.08924462374119643,0.2832369942196532
0.21897810218978103,0.4113620279927028,0.16755319148936168,0.3323863636363637,0.3728813559322034,0.055555550177951385,0.12306684294631444,0.4761283047207747,0.21722669190724087,0.7246492137861704,0.656507486601057,0.39999999760000016,0.1178440907659416,0.1420697183550238,0.31920364092576897,0.6423357664233577,0.2445945945945946,0.13555894864384388,0.10253004014606608,0.28421509263748046,0.37613392347408625,0.359750651623134,0.06791569087470169,0.47047996844387063,0.1618524546403752,0.4017341040462429
0.5036496350364964,0.542795607849736,0.30851063829787234,0.42897727272727276,0.3919759708217121,0.3888888899644098,0.5208905103822071,0.5441932905968137,0.25224798864174164,0.8620595267293636,0.6077788608491184,0.39999999760000016,0.365050301765921,0.08766428087949263,0.37337495390018827,0.7445255474452555,0.27972972972972976,0.4214074874941888,0.18679719321984403,0.3548707220620921,0.22779094540785405,0.2897581247835518,0.28243559723334305,0.6155418692917155,0.18826306163325374,0.6271676300578035
0.17518248175182483,0.16623881683706349,0.058510638297872335,0.09943181818181818,0.05149109633125938,0.055555550177951385,0.2604942997577863,0.19222593292832335,0.0473260766682442,0.4927597976592978,0.1542482500085357,0.39999999760000016,0.08648646454796191,0.004579094843579359,0.05833795551321732,0.1386861313868613,0.049831081081081086,0.13049739554528522,0.007204596876225807,0.05597185661839531,0.019947298046542165,0.030002004994258424,0.03981264637644948,0.23761156810805184,0.015414596679339896,0.15462427745664745
0.3211678832116789,0.4186093749464492,0.17819148936170212,0.30965909090909094,0.3063720231709933,0.16666666989322917,0.28675802344360685,0.4803253064065486,0.2657359204921912,0.7589795903768832,0.5656950473016804,0.39999999760000016,0.19051455731242267,0.07278339635862399,0.2705487376723639,0.6496350364963503,0.29104729729729734,0.2042900143722366,0.09680913576197582,0.278052780792789,0.2536299459515559,0.23959681388185117,0.12880562062484036,0.5077985629026694,0.15192648810622866,0.47543352601156075
0.0,0.10750977310737725,0.005319148936170212,0.01136363636363636,0.02317099334906672,0.0850694401423611,0.00978201372692071,0.13269676149284992,0.006152389966871746,0.14313453163206646,0.0363249757197506,0.0,0.004292544668351338,0.0008550916464149319,0.02241299997820296,0.13138686131386862,0.007094594594594595,0.009076468955937493,0.0015597792866040457,0.030033099411116735,0.025156553605467705,0.026028470918469646,0.0009367681495491896,0.15587425006045152,0.0036035460617145835,0.0
0.07299270072992702,0.15410297261738776,0.03723404255319149,0.07670454545454544,0.07230208109847672,0.02951388996440973,0.058279686812990686,0.1845655215975449,0.03786086133459536,0.457589896024468,0.130061132265482,0.0,0.0314751300464798,0.00632743471005839,0.0669699249741525,0.27007299270072993,0.04256756756756757,0.046678983218635325,0.009136584535770305,0.08256428236985978,0.06755918792959895,0.05271312177606037,0.014519906326844833,0.14754915725494955,0.018668159643624442,0.18641618497109833
0.21897810218978103,0.3277738211076037,0.10638297872340424,0.20170454545454544,0.19781162840592145,0.055555550177951385,0.16258588661069873,0.3912916592375273,0.16706105063890203,0.6254375617848192,0.46602285805289917,0.39999999760000016,0.10797112163752062,0.033427356191584504,0.17796580254618038,0.5437956204379562,0.17972972972972973,0.16203349432831204,0.0484372132286146,0.19127530740543888,0.1647658118624361,0.1588866813699579,0.060421545690084684,0.3952205493362918,0.08404126968945635,0.3670520231213873
0.22627737226277372,0.3267356473895338,0.1276595744680851,0.2272727272727273,0.19373524994636343,0.1111111100355903,0.23559025472519107,0.3298229266376781,0.09772834831992427,0.6694130618134058,0.4326216000946093,0.39999999760000016,0.14081882180572347,0.02119635720006486,0.16441869999712594,0.44525547445255476,0.12432432432432433,0.1952366996506938,0.045102503821047975,0.15673783732810487,0.08884767019599718,0.11184222517908245,0.08103044499194338,0.4082559983870043,0.05177204853697976,0.2615606936416185
0.19708029197080296,0.2054108569932011,0.07180851063829786,0.1278409090909091,0.08774940999785454,0.055555550177951385,0.1893780714729792,0.21589261585452535,0.055844770468528156,0.5717466882120144,0.18445999814987363,0.0,0.09075486048313113,0.0082494013908452,0.09037492242369857,0.218978102189781,0.06858108108108109,0.14781678020206995,0.014117184973680651,0.09756300474646046,0.03862708538795017,0.05165594298525418,0.041686182675547856,0.23761156810805184,0.022102449349844393,0.1372832369942197
0.0,0.26740971100778493,0.04521276595744681,0.09659090909090912,0.12057498390903239,0.0850694401423611,0.0,0.3112705943391776,0.029578797917652628,0.227897103183754,0.18756091078669712,0.39999999760000016,0.010473959574731611,0.011538281104941166,0.09019694562827113,0.5474452554744526,0.0339527027027027,0.000602010706923041,0.02089353658103989,0.06930669536201947,0.10550563094303902,0.09625795162495672,0.007962529274112243,0.3699480650590762,0.02582325858497536,0.1575144508670521
0.29197080291970806,0.39687066254116926,0.15957446808510636,0.29545454545454547,0.3134520489165415,0.1111111100355903,0.19357100198635924,0.4732270666270516,0.25982016090866067,0.7584550551175067,0.5899707627399684,0.39999999760000016,0.15109116250474774,0.08381893864625216,0.27886864599478156,0.6131386861313868,0.28006756756756757,0.18532667743966602,0.08628011147743589,0.28107748353555984,0.27992138583187726,0.28275887209959355,0.09039812648743528,0.47047996844387063,0.14522594209878711,0.40895953757225434
0.21897810218978103,0.30727405164138094,0.11436170212765956,0.21875000000000006,0.22484445397983263,0.055555550177951385,0.13577861278257292,0.37270306955725174,0.1623284429720776,0.6859913225629916,0.5053601487142388,0.39999999760000016,0.10325280720145774,0.06685316011000693,0.20948749936587024,0.45620437956204374,0.1695945945945946,0.1522371384463812,0.0488621168477241,0.22775595582092226,0.25081525567609014,0.21982027960556297,0.051053864176928025,0.33391577756542745,0.09846371615301838,0.2846820809248556
0.2992700729927007,0.33687662147873915,0.15691489361702127,0.26420454545454547,0.21218622613173135,0.16666666989322917,0.285508982732752,0.3475455797525513,0.13866540463795549,0.7450212177528096,0.42039514493778396,0.39999999760000016,0.1745982546303737,0.027802307768034096,0.19499612537298486,0.3978102189781022,0.16891891891891891,0.23571034186659262,0.05293378855171357,0.20849650289446045,0.06679347247928086,0.12759054371798845,0.10351288060467696,0.4082559983870043,0.056617071418247226,0.3598265895953757
0.145985401459854,0.26031241149358725,0.07712765957446807,0.15340909090909094,0.13988414503325464,0.0,0.11209809833872005,0.27327056234508107,0.07714150496923805,0.5993020940792155,0.35102330101046897,0.0,0.07022376572181978,0.01213407940551871,0.11810037748949423,0.3905109489051095,0.10152027027027027,0.0885418808694094,0.023636773981606532,0.12573611994061526,0.04977162255762753,0.08178553852323059,0.036065573778252716,0.33391577756542745,0.028236978196876074,0.17919075144508675
0.21897810218978103,0.2761271154109221,0.09308510638297872,0.17329545454545456,0.13645140527783736,0.055555550177951385,0.17348802266115165,0.29792941952321894,0.10553715097018457,0.6650618720869501,0.3449100734320563,0.39999999760000016,0.10333307703134884,0.012308011022346767,0.12501923401623927,0.35401459854014594,0.13445945945945947,0.129663842290195,0.025211462167126702,0.14137662602149587,0.04371531413955343,0.08160326631791918,0.054800936781013034,0.38245401214834895,0.03427857658203006,0.27023121387283244
0.21897810218978103,0.2761271154109221,0.09308510638297872,0.17329545454545456,0.13645140527783736,0.055555550177951385,0.17348802266115165,0.29792941952321894,0.10553715097018457,0.6650618720869501,0.3449100734320563,0.39999999760000016,0.10333307703134884,0.012308011022346767,0.12501923401623927,0.35401459854014594,0.13445945945945947,0.129663842290195,0.025211462167126702,0.14137662602149587,0.04371531413955343,0.08160326631791918,0.054800936781013034,0.38245401214834895,0.03427857658203006,0.32514450867052025
0.21897810218978103,0.3277738211076037,0.10638297872340424,0.20170454545454544,0.19781162840592145,0.055555550177951385,0.16258588661069873,0.3912916592375273,0.16706105063890203,0.6254375617848192,0.46602285805289917,0.39999999760000016,0.10797112163752062,0.033427356191584504,0.17796580254618038,0.5437956204379562,0.17972972972972973,0.16203349432831204,0.0484372132286146,0.19127530740543888,0.1647658118624361,0.1588866813699579,0.060421545690084684,0.3952205493362918,0.08404126968945635,0.18641618497109833
0.145985401459854,0.3679494776192281,0.09042553191489361,0.18181818181818182,0.21347350354001285,0.0,0.09131505613051873,0.42435206163773254,0.13109323237103643,0.6604806833233267,0.44183574030984546,0.39999999760000016,0.08220669743328274,0.032742550913352576,0.18154778705194555,0.6861313868613138,0.15016891891891893,0.08689080421380975,0.04628724718491713,0.178445576154386,0.1737954553647105,0.17859030676412155,0.043091334902815775,0.5312252799025355,0.07668938515864479,0.4234104046242775
0.07299270072992702,0.2896438317474746,0.06648936170212766,0.13920454545454547,0.15854966745333618,0.02951388996440973,0.05073175188234304,0.3404842984753025,0.07098911500236631,0.4940459309108083,0.40559936228532917,0.39999999760000016,0.04187310854496638,0.01975943107501631,0.12734265020195884,0.5437956204379562,0.07905405405405405,0.047280993925558346,0.030234218801972294,0.12410194854560117,0.13420964048117065,0.12852013196507664,0.022014051523238355,0.3761689403707561,0.04544022294706009,0.22398843930635845
0.2773722627737226,0.3782758599618556,0.1622340425531915,0.2755681818181819,0.25402274190087965,0.16666666989322917,0.27914167796421324,0.4332208086494359,0.19545669663984855,0.7177896896125731,0.5173208113004673,0.39999999760000016,0.18098531411131596,0.05516857035675728,0.2353292574091239,0.5693430656934306,0.20472972972972975,0.27159944100444877,0.07911278684850039,0.2515138369936483,0.21372563107243947,0.19736434391119698,0.11756440281847354,0.42833189763088886,0.12134780357029247,0.40317919075144515
0.19708029197080296,0.2054108569932011,0.07180851063829786,0.1278409090909091,0.08774940999785454,0.055555550177951385,0.1893780714729792,0.21589261585452535,0.055844770468528156,0.5717466882120144,0.18445999814987363,0.0,0.09075486048313113,0.0082494013908452,0.09037492242369857,0.218978102189781,0.06858108108108109,0.14781678020206995,0.014117184973680651,0.09756300474646046,0.03862708538795017,0.05165594298525418,0.041686182675547856,0.23761156810805184,0.022102449349844393,0.14161849710982663
0.2992700729927007,0.29014876863799105,0.1276595744680851,0.20170454545454544,0.14310233855395835,0.16666666989322917,0.3520579004652786,0.2970748418972585,0.08566019876952201,0.6790890670176958,0.32665898839205254,0.39999999760000016,0.16625688904621477,0.01595986701929571,0.13900797581227153,0.33211678832116787,0.09949324324324325,0.2215399362383142,0.03341341297084488,0.1517105318058093,0.046506649619261264,0.08763647631372692,0.10070257613836463,0.3761689403707561,0.03986778197919008,0.31358381502890176
0.21897810218978103,0.3277738211076037,0.10638297872340424,0.20170454545454544,0.19781162840592145,0.055555550177951385,0.16258588661069873,0.3912916592375273,0.16706105063890203,0.6254375617848192,0.46602285805289917,0.39999999760000016,0.10797112163752062,0.033427356191584504,0.17796580254618038,0.5437956204379562,0.17972972972972973,0.16203349432831204,0.0484372132286146,0.19127530740543888,0.1647658118624361,0.1588866813699579,0.060421545690084684,0.3952205493362918,0.08404126968945635,0.34248554913294804
0.145985401459854,0.311080184472556,0.10106382978723404,0.20454545454545459,0.20660802402917827,0.0,0.10238490766464751,0.3174391972132895,0.09133932796971131,0.6426008217385286,0.43873482767302197,0.39999999760000016,0.07563538588318525,0.02257966785288921,0.16532118101245058,0.4744525547445255,0.1268581081081081,0.07529764555049741,0.03869887468659181,0.16181268238277124,0.10278582880949014,0.1217760603685544,0.041686182675547856,0.4082559983870043,0.04311308991268427,0.3959537572254336
0.0,0.14299254721458193,0.010638297872340425,0.02272727272727272,0.03647285990130873,0.0850694401423611,0.007621968561629458,0.15336811627293323,0.007808802650260293,0.17834237528367702,0.0574997785212151,0.0,0.005672513319831773,0.0012966052537871657,0.031721266880356126,0.19343065693430658,0.010979729729729729,0.006020106981707317,0.002781280797800886,0.03488807413288701,0.02369353657650406,0.03213458979640195,0.0018735362990983805,0.20891907655048148,0.004191694234526195,0.09826589595375726
0.35036496350364965,0.37196841576583345,0.19946808510638298,0.3238636363636364,0.25273546449259815,0.2222222200711806,0.34988122487144424,0.3657148781198962,0.150970184571699,0.779340817433651,0.46566846830217373,0.39999999760000016,0.2149351574361046,0.03848212713214053,0.23230957510629774,0.4087591240875912,0.1891891891891892,0.26933032369982207,0.07231330074282302,0.24661726519400964,0.08855933887475241,0.15283524415361902,0.14098360658664458,0.43516763242720413,0.07095392139372664,0.33092485549132955
0.07299270072992702,0.2592241501563011,0.061170212765957445,0.1278409090909091,0.11928770650075092,0.02951388996440973,0.05851700693623478,0.26828211924707024,0.04637955513487931,0.49813854665790136,0.30867369540753997,0.39999999760000016,0.04086756227590443,0.007374633600454214,0.09202982687757114,0.4124087591240876,0.06486486486486487,0.037046812082912856,0.01904946001510426,0.09185231844201654,0.04145095803187766,0.06487067787033156,0.02107728337368916,0.38245401214834895,0.01855027766430663,0.11705202312138732
0.145985401459854,0.11152919941558054,0.03723404255319149,0.06818181818181818,0.04054923836086677,0.0,0.13286275154825816,0.1121444824930552,0.030288689067676292,0.4662109487265884,0.10888632946401751,0.0,0.05248374137941626,0.0038580480528009903,0.04901378071473143,0.10948905109489052,0.03969594594594595,0.10243443539320814,0.004457760775920791,0.05477148340012167,0.01625330658793839,0.02400524943951297,0.017798594853211128,0.12338608301458998,0.00954315471086743,0.14450867052023122
0.21897810218978103,0.21367432977927098,0.07180851063829786,0.1278409090909091,0.069083887577773,0.055555550177951385,0.20675330873882558,0.2539038129164364,0.07619498343587316,0.5495705427132409,0.21476034347134,0.39999999760000016,0.09417723709020283,0.008062950557557862,0.0849297363784342,0.17153284671532845,0.08445945945945946,0.14605705663761326,0.01122999958357903,0.08294459862882586,0.021003248412765164,0.05681424639556715,0.0379391100773511,0.33391577756542745,0.02043902062073107,0.10260115606936424
0.24817518248175185,0.30978702469416136,0.10904255319148935,0.18750000000000003,0.11006221840806693,0.1111111100355903,0.2642242052717677,0.3465672330931212,0.11689540937056318,0.6516762314512309,0.2751838397540159,1.0,0.14238825384231213,0.010367210605658263,0.11659654022260646,0.35036496350364965,0.1358108108108108,0.19403267826602205,0.026439646977837666,0.11538438682734417,0.029059178488649712,0.07416656034121356,0.07634660421475614,0.5077985629026694,0.03637741061271545,0.20231213872832374
0.0,0.054361429936613914,0.005319148936170212,0.01136363636363636,0.010941857970392618,0.0850694401423611,0.01903906170687944,0.0488110700496992,0.001893043066729768,0.10471120535352374,0.0363249757197506,0.0,0.002338182347915923,0.0002449869804676732,0.010007511694672733,0.062043795620437964,0.0038851351351351354,0.0032415960536080757,0.0006744991509639116,0.014000392196814749,0.002859699835912341,0.005358802836155515,0.0009367681495491896,0.0820174048507325,0.0008157064314410303,0.033236994219653204
0.21897810218978103,0.4359935336280331,0.15159574468085105,0.2982954545454546,0.31195022527354643,0.055555550177951385,0.14360357678399122,0.4645279064778547,0.1982962612399432,0.7340212977292783,0.5475325594418051,0.39999999760000016,0.1236610871237519,0.05565269910950015,0.2628766286720021,0.7554744525547444,0.2533783783783784,0.1166974580465883,0.08955055838967439,0.2369964523952576,0.19821552415115853,0.23026447696990687,0.0754098360593187,0.5554787047245507,0.10831962595802475,0.38728323699421974
0.21897810218978103,0.30727405164138094,0.11436170212765956,0.21875000000000006,0.22484445397983263,0.055555550177951385,0.13577861278257292,0.37270306955725174,0.1623284429720776,0.6859913225629916,0.5053601487142388,0.39999999760000016,0.10325280720145774,0.06685316011000693,0.20948749936587024,0.45620437956204374,0.1695945945945946,0.1522371384463812,0.0488621168477241,0.22775595582092226,0.25081525567609014,0.21982027960556297,0.051053864176928025,0.33391577756542745,0.09846371615301838,0.4407514450867053
