Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,DIL Centrality,I-GSM Values,Clustered Local Degree,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
21,0.012121212,0.047316105,-0.145173454,0,248.6518381,93.3265738,2.1877426,0.002163298,37,347,0.004089677,0.00130886,0.533333333,24.4607684,125.2101385,81.26666667,209,742.2277442,318,148,0.000288517,933,0.0625,17.65909091,5.4,9.002426724,1.279642058,141,24.8,0.000889757,547.3409228,89.82655844,-0.302166871,15006.05844,0.07975627,0.032920993,130,388.750032,288674,10.11746032,827.3656137,59,289,3579.75,5,6.300459767,46.41120616,225.9667332,-2255.777391,4
22,0.008080808,0.119657515,-0.034848485,4,271.8122977,105.6717178,1.703856348,0.002260917,9,64,0.002053051,0.003637834,0,21.42307692,131.1961657,23,46,520.5695478,92,66,0.000345304,451,0.071428571,11.13636364,3.7,2.7319228,0.588783984,65,11.6,0.000388043,451,61.29480519,-0.25,1576.292785,0.071318189,0.003492387,121,447.1090865,61809,4.552813853,492.1866755,27,95,530.5,3,2.006071398,111.3468495,6.713995191,-2065.372589,2
23,0.002020202,0,-0.5,0,160.366467,64.09336489,0.254572311,0.000950931,2,5,0.001001889,0.002020202,0,1,39.85410492,3,3,39.77383485,3,8,0.000225938,31,0.0625,0.477272727,1,0.264892125,0.042733098,3,1.8,2.25E-07,31,6.738571429,-1,8.829106588,0.011278157,4.51E-07,11,254.469863,452,1,60.08222637,4,5,31,1,0.082183262,4.408476281,1.649699944,-4258.195478,1
24,0.006060606,0.023496748,0.083333333,3,187.7118137,76.20067059,0.89707393,0.002289977,5,18,0.001034738,0.006423418,0,7.666666667,60.08222637,9,16,179.1597678,27,30,0.000254323,103,0.066666667,4.295454545,2.7,0.900276798,0.222159026,23,5.4,2.08E-06,103,23.74857143,-0.333333333,189.164266,0.032535037,1.04E-05,35,299.5827111,6015,3.433333333,183.5063347,12,31,99.5,2,0.571008518,33.83546828,3.345761305,-3130.720801,2
25,0.01010101,0.051134734,0.18975469,0,188.6153888,78.36235179,1.513974654,0.003441181,10,37,0.003071364,0.000781844,0.1,26.04126984,66.70892857,19.8,31.5,330.1991882,90,66,0.000253421,186,0.071428571,12.32954545,3.8,1.64478823,0.324574375,29,10.2,5.40E-07,168.2997598,40.55857143,-0.253611111,720.1219853,0.056495618,5.40E-06,52,299.8758972,21516,5.766666667,288.0388502,23,53,208,3,1.387570216,72.86154497,6.409774292,-2843.881691,2
26,0.008080808,0.036217435,0.066666667,0,179.2071101,73.20982386,1.141727809,0.002710149,9,34,0.002053051,0.006586083,0.333333333,8.8125,59.18656045,21.33333333,26.5,234.8446758,64,52,0.000243309,164,0.066666667,7.636363636,3.4,1.483031889,0.314336632,30,8.8,2.07E-05,117.5111349,33.45,-0.40625,543.5731863,0.042844889,0.000186571,39,285.1446182,14794,5.4,220.8523289,20,43.5,186.5,2,1.009131747,28.85106186,6.219277619,-3495.049441,2
27,0.012121212,0.024971105,0.438095238,12,169.2835307,70.73894593,1.621424481,0.004273793,11,36,0.004089677,0.006586083,0.133333333,16.4375,53.58018845,18.13333333,29.5,317.615673,96,74,0.000229516,171,0.0625,14.31818182,4.5,1.734501194,0.325636067,30,10,2.86E-06,149.6546376,44.83,-0.247299383,732.4906427,0.059354011,3.15E-05,37,266.7411987,21164,7.6,282.1536638,22,42.5,210.5,2,1.350915865,58.09586411,8.34927475,-3733.391398,2
28,0.012121212,0.048876139,0.174747475,0,183.1911526,77.02413801,1.758585136,0.003800661,15,59,0.004089677,0.000181406,0.266666667,27.44444444,67.71056122,32.93333333,57.75,401.3784963,156,94,0.000245038,262,0.066666667,16.70454545,4.5,2.572289842,0.462670155,42,14,2.69E-06,200.6732247,50.62,-0.316766975,1253.02085,0.060534923,4.04E-05,48,291.0270447,36942,8.866666667,321.3938271,32,94.5,301.75,4,2.193717576,65.88585187,11.15713922,-3356.321844,3
29,0.004040404,0,-0.416666667,0,154.9744923,62.97271523,0.49589178,0.001483989,4,20,1.64E-05,0.004184329,1,2,43.12494936,20,12.5,85.9028171,20,26,0.000217533,100,0.0625,2.068181818,2,0.855420316,0.215447617,22,5.2,2.52E-06,36.78794412,19.24,-0.730902778,144.4422389,0.024205931,1.01E-05,22,247.2279843,4355,2.466666667,112.7667489,12,26,86,2,0.387182381,2.4439408,3.432674903,-4026.844592,2
30,0.004040404,0.036276969,-0.266666667,0,184.1739254,73.42017047,0.583545225,0.001489859,4,14,1.64E-05,0.004021664,0,3.416666667,56.43662986,7,13,112.419042,14,20,0.000250313,70,0.071428571,2.068181818,2,0.649869184,0.164941417,17,4,0.000186319,70,14.64571429,-0.5,93.4057216,0.020398308,0.000745276,26,295.0274553,2850,2.333333333,128.6932765,9,23.5,67,2,0.377682674,16.80039591,2.519656824,-3460.992778,2
31,0.002020202,0,-0.714285714,0,145.0269029,58.62669773,0.23201981,0.000907986,2,11,0.001001889,0.002420494,0,1,36.29296214,6,4.5,36.21986456,6,14,0.000206143,57,0.058823529,0.715909091,1,0.452432412,0.126796345,13,3,3.05E-07,57,9.7,-1,30.90187306,0.012927773,6.11E-07,21,230.3768739,1771,1.133333333,53.58018845,7,9.75,42.5,1,0.142738576,6.80662412,1.88132034,-4719.007028,1
32,0.004040404,0.012072138,-0.35,0,147.1603315,60.16767898,0.471537972,0.001606579,4,17,1.64E-05,0.006423418,0,3.5,39.54566851,9,14.5,78.77306245,18,24,0.000206398,72,0.058823529,2.386363636,2,0.63326129,0.162818034,15,4.8,3.09E-07,72,13.14,-0.5,109.1755187,0.017339602,1.24E-06,27,233.3519129,3744,2.466666667,82.94116311,11,27,57.5,2,0.421722414,16.46442152,2.659858689,-4708.273923,2
33,0.002020202,0,-0.714285714,0,145.0269029,58.62669773,0.23201981,0.000907986,2,11,0.001001889,0.002420494,0,1,36.29296214,6,4.5,36.21986456,6,14,0.000206143,57,0.058823529,0.715909091,1,0.452432412,0.126796345,13,3,3.05E-07,57,9.7,-1,30.90187306,0.012927773,6.11E-07,21,230.3768739,1771,1.133333333,53.58018845,7,9.75,42.5,1,0.142738576,6.80662412,1.88132034,-4719.007028,1
34,0.008080808,0.016817377,0.091269841,0,200.086581,79.37255232,1.258442666,0.002432685,8,28,0.002053051,0.001182137,0.166666667,13.52619048,69.72636423,16.33333333,23,276.6652646,56,48,0.000259943,141,0.066666667,7.318181818,3.1,1.599628408,0.350017063,37,8,1.28E-06,119.3539232,28.75285714,-0.333767361,395.3536517,0.041122356,1.02E-05,36,321.1552344,11064,4.7,268.685344,18,39,139,3,0.890190691,38.38634147,5.240826843,-2546.044123,2
35,0.008080808,0.021106109,0.154761905,0,212.6705484,84.34049259,1.337423328,0.00248436,8,24,0.002053051,0.001982721,0.166666667,11.98333333,75.06885659,14,22,297.8635886,48,44,0.000278784,129,0.071428571,7,3.1,1.607060251,0.332006218,36,7.2,6.64E-06,109.1961425,29.4247619,-0.333767361,300.8125611,0.044354349,5.31E-05,34,341.7709464,9416,4.5,291.4817064,16,35,139.5,3,0.82381286,38.84071308,4.901290304,-2462.959684,2
36,0.006060606,0.001583756,-0.095238095,0,191.5881547,75.71251557,0.905844447,0.001850094,6,22,0.001034738,0.002020202,0.333333333,6.066666667,62.42609669,14.66666667,17,186.1489772,33,34,0.000254001,110,0.066666667,4.056818182,3,1.349220794,0.327418193,37,6.2,9.67E-07,78.81844416,22.91,-0.458333333,236.4939117,0.031395299,5.80E-06,27,308.29989,6052,3.666666667,208.317497,14,30,110.5,3,0.57615767,15.97828882,4.180311763,-2730.738572,2
37,0.01010101,0.026455989,0.166666667,0,193.3448437,77.10545892,1.525088385,0.003057706,10,36,0.003071364,0.003183598,0.2,19.0952381,70.75237295,21.6,28,350.2136312,90,66,0.000246184,188,0.0625,11.13636364,3.5,1.947863345,0.38497706,38,10.2,1.19E-06,153.9213816,37.7797619,-0.307222222,807.564881,0.049654608,1.19E-05,41,312.5846052,19767,6.333333333,316.9860812,23,47.5,192.5,3,1.238809832,47.75307603,7.212817344,-2673.741452,2
38,0.004040404,0.00664643,-0.266666667,0,189.8395541,73.55449543,0.589719587,0.001312709,4,16,1.64E-05,0.007023856,0,3.416666667,60.43801778,7,14,120.3896135,14,20,0.000246124,86,0.066666667,2.068181818,2,0.972358094,0.205209874,23,4,3.12E-06,86,18.09333333,-0.5,114.6342947,0.023006541,1.25E-05,32,301.6720791,3640,2.5,147.4052402,9,26.5,91,2,0.410992942,16.8621635,2.541377156,-2963.024875,2
39,0.006060606,0.025190246,0.007936508,3,235.7553781,92.14152513,1.111891582,0.001973149,6,27,0.001034738,0.003421225,0,8.257142857,92.60617188,11,22.5,276.1432332,33,34,0.000306279,203,0.076923077,4.772727273,2.7,1.411367687,0.320706783,36,6.2,5.62E-05,203,30.18234932,-0.333333333,293.7778373,0.040498782,0.000337156,51,384.0533412,11713,3.3,284.6495356,14,42,222.75,2,0.788499608,46.99831346,3.574374828,-2597.816991,2
40,0.004040404,0.00501802,-0.380952381,0,201.5510546,78.52224139,0.629541821,0.001367979,4,17,1.64E-05,0.003421225,0,3.55,66.72307362,9,14.5,132.9091413,18,24,0.000265322,93,0.066666667,2.386363636,2,0.932089637,0.276911993,32,4.8,3.70E-06,93,15.86333333,-0.5,125.5518466,0.023146603,1.48E-05,30,322.0780578,3972,2.266666667,159.7882085,11,28.5,74,2,0.434800747,21.80490848,2.627513884,-2846.314627,2
41,0.006060606,0.004040404,0.166666667,3,166.9414209,67.31733329,0.796925488,0.002455193,5,14,0.001034738,0.003984183,0.333333333,3.666666667,46.96414236,9.333333333,12,140.0428271,21,26,0.000228415,54,0.055555556,3.340909091,2.7,0.522352406,0.143745497,13,4.6,7.47E-08,38.69269077,14.11285714,-0.50617284,75.95257007,0.01943012,3.73E-07,14,268.4546997,2587,3.666666667,149.593642,10,17.5,62.5,2,0.368514544,7.708182003,3.669805523,-4244.091716,2
42,0.002020202,0,-0.5,0,145.305828,57.7591883,0.230826726,0.00099818,2,5,0.001001889,0.006023125,0,1,33.31228128,3,3,33.24518708,3,8,0.000205255,18,0.052631579,0.477272727,1,0.186478596,0.042733098,3,1.8,7.97E-09,18,3.82,-1,6.621829941,0.005349135,1.59E-08,9,232.6172977,332,1.333333333,46.96414236,4,4.5,17.5,1,0.077854791,2.310377036,1.665619298,-5132.555942,1
43,0.006060606,0.004040404,0.166666667,3,166.9414209,67.31733329,0.796925488,0.002455193,5,14,0.001034738,0.003984183,0.333333333,3.666666667,46.96414236,9.333333333,12,140.0428271,21,26,0.000228415,54,0.055555556,3.340909091,2.7,0.522352406,0.143745497,13,4.6,7.47E-08,38.69269077,14.11285714,-0.50617284,75.95257007,0.01943012,3.73E-07,14,268.4546997,2587,3.666666667,149.593642,10,17.5,62.5,2,0.368514544,7.708182003,3.669805523,-4244.091716,2
44,0.006060606,0.016063469,-0.111111111,0,195.4347935,77.90461733,0.931619942,0.002146904,7,28,0.001034738,0.002783306,0.333333333,6.523809524,69.3172184,16,23,206.6976792,36,36,0.000257202,152,0.058823529,4.534090909,2.4,1.255943579,0.192128313,16,6.6,6.17E-07,108.9127592,24.11073593,-0.50617284,289.3431241,0.027978356,4.32E-06,45,317.3069489,11304,4.066666667,207.8783358,15,40.5,185.75,3,0.778570393,16.52780269,4.292626747,-3536.015813,2
45,0.002020202,0,-0.333333333,0,131.248071,51.62813886,0.206045212,0.001083402,1,3,0.001001889,0.002020202,0,1,26.47611267,2,1.5,26.42278719,2,6,0.00018352,15,0.058823529,0.397727273,1,0.077693095,0.023660562,1,1.4,7.82E-10,15,3.015714286,-1,2.943035529,0.00565464,7.82E-10,5,207.7590429,147,1,36.62588707,3,2.75,7.25,1,0.043252606,2.385062839,1.593092237,-6378.622798,1
46,0.004040404,0.004040404,0.066666667,2,149.5359536,58.71338649,0.467494487,0.001835238,3,8,1.64E-05,0.006023125,0,2.666666667,36.62588707,4,4.5,72.95699879,8,14,0.000201816,35,0.0625,1.590909091,1.7,0.474690024,0.054032533,3,2.8,7.27E-09,35,12.27571429,-0.5,41.24408486,0.015165263,2.18E-08,17,236.4066238,1344,2.333333333,83.84297961,6,7.25,46.25,1,0.169550325,9.386202085,2.33186751,-5688.234594,1
47,0.006060606,0.00806445,-0.168181818,0,173.9331675,68.24221402,0.813780054,0.002164804,7,37,0.001034738,0.000295775,0.333333333,5.888888889,57.36686694,20,26.5,171.0628114,45,42,0.000224065,150,0.066666667,5.25,2.7,1.624350662,0.396996929,44,7.8,6.68E-08,107.4796966,25.43324675,-0.411736111,397.4994475,0.033061525,4.68E-07,42,276.901281,12810,3.385714286,177.4895058,18,43.5,182.75,2,0.864189281,20.05467355,4.790317187,-4904.989785,2
48,0.002020202,0,-0.5,0,145.305828,57.7591883,0.230826726,0.00099818,2,5,0.001001889,0.006023125,0,1,33.31228128,3,3,33.24518708,3,8,0.000205255,18,0.052631579,0.477272727,1,0.186478596,0.042733098,3,1.8,7.97E-09,18,3.82,-1,6.621829941,0.005349135,1.59E-08,9,232.6172977,332,1.333333333,46.96414236,4,4.5,17.5,1,0.077854791,2.310377036,1.665619298,-5132.555942,1
49,0.01010101,0.015874482,0.291269841,5,207.0137409,80.30618227,1.586353861,0.003073954,10,44,0.003071364,0.001982721,0.2,13.1047619,75.12565162,18,28.5,371.8607045,75,60,0.000258598,206,0.071428571,9.943181818,3.8,2.019906723,0.327759451,32,9,0.000285126,168.6585351,51.91168831,-0.299044444,694.068759,0.059361957,0.002851256,42,327.035538,21870,6.133333333,369.1111164,20,43.5,335.25,3,1.206708725,42.8754082,7.700091188,-3075.054254,2
50,0.022222222,0.043691981,0.238495277,0,246.62663,98.95876299,3.766499717,0.003677414,70,563,0.009181243,0.000159312,0.527272727,43.28993229,131.5430725,119.1272727,588,1415.236875,858,288,0.000258065,1003,0.071428571,43.75,7.7,14.53107345,1.48940204,147,37.8,0.000445069,591.9830843,136.8871429,-0.256568144,32450.62061,0.116456037,0.031154808,103,369.6487029,591840,19.3,1159.075472,89,674,5039.75,8,15.53129087,79.05820446,408.9145838,-3305.626207,8
51,0.008080808,0.004708632,-0.136507937,0,219.7005085,80.83464845,1.30101719,0.002096697,15,103,0.002053051,0.0044148,0.5,8.426373626,91.03667153,36,67.5,361.2218289,96,68,0.000258465,335,0.071428571,9.545454545,3.7,3.256777765,0.540742426,57,12,0.00032207,203.187771,49.85168831,-0.431097337,1887.006592,0.053090185,0.004831045,110,341.7695393,67456,5.360606061,384.4240404,28,91,930.75,3,2.343928018,26.37659944,15.06986682,-3081.189616,2
52,0.002020202,0,-0.666666667,0,172.2280753,66.09466835,0.266717265,0.000825289,2,10,0.001001889,0.002820787,0,1,48.10837418,5,4.25,48.0114792,5,12,0.000229305,63,0.066666667,0.636363636,1,0.42877185,0.101012399,10,2.6,3.04E-05,63,7.598181818,-1,22.07276647,0.010569698,6.08E-05,19,273.0665913,1368,1.2,75.12565162,6,8.5,43.5,1,0.129167041,5.290557056,1.827406576,-4217.436978,1
53,0.006060606,0.004040404,0.035714286,3,180.7251208,69.11040777,0.826711366,0.002012871,5,27,0.001034738,0.000819325,0.333333333,4.2,56.71430731,13.33333333,17,169.1169376,30,32,0.000230097,130,0.066666667,3.818181818,2.7,1.139043719,0.227808744,23,5.8,6.55E-05,93.14907037,25.36636364,-0.444722222,224.9918099,0.029335676,0.000327484,29,283.6772196,7680,3.7,203.3554531,13,29.5,139.75,2,0.572602901,12.65639489,4.360334862,-3556.641537,2
54,0.004040404,0.004759124,-0.214285714,0,176.9951759,68.97698593,0.550317297,0.001500686,4,14,1.64E-05,0.002820787,0,3.3,52.21075443,7,13,104.0013021,14,20,0.000233318,80,0.066666667,2.068181818,2,0.611724112,0.151518599,15,4,3.13E-05,80,12.16818182,-0.5,76.42286312,0.018570064,0.000125137,24,280.3460253,2830,2.2,120.5560273,9,22.5,63.5,2,0.364276578,15.51417673,2.531683501,-3664.662913,2
55,0.002020202,0,-0.666666667,0,167.6542416,64.90995556,0.261753994,0.000888648,2,10,0.001001889,0.002420494,0,1,46.49653015,5,4.25,46.40288158,5,12,0.000223414,53,0.066666667,0.636363636,1,0.516020172,0.101012399,10,2.6,5.83E-08,53,10.92753247,-1,23.91216368,0.014172381,1.17E-07,19,267.3533387,1392,1.1,72.6117869,6,8.5,47.5,1,0.128677399,6.358152849,1.79801408,-5194.421828,1
56,0.01010101,0.055281561,0.356227106,10,200.4470754,78.8782621,1.554305275,0.003445915,10,41,0.003071364,0.000295775,0.1,13.8969697,72.6117869,16.5,32.5,359.4174513,75,60,0.00025113,186,0.071428571,11.13636364,3.8,2.182762674,0.415007773,45,9,5.42E-07,168.2997598,42.67377789,-0.241736111,653.3391259,0.057220558,5.42E-06,50,319.2365767,23460,5.619047619,317.156882,20,47.5,262.5,2,1.332206833,54.48992108,6.678045729,-4318.703756,2
