Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,DIL Centrality,I-GSM Values,Clustered Local Degree,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
11,0.003853565,0.009825005,-0.055555556,0,195.1475264,109.146955,0.739295904,0.001164421,8,40,0.002104696,0.001570036,0,22.83571429,69.82288222,20,30,278.2183639,80,60,6.69E-05,312,0.022727273,9.545454545,3.7,7.188943089,1.525365854,141,10.4,0.187331696,312,47.48071429,-0.25,939.2337444,0.052988934,1.498653568,71,303.9022351,28440,4.035714286,272.5456784,24,65.5,244.5,3,9.00018165,125.8903545,5.407667145,-4516.584549,2
12,0.004816956,0.015317932,0.094444444,0,196.9091512,111.0431551,0.932158088,0.001524669,10,40,0.002871718,0.0330087,0.2,23.47619048,68.10505821,25.2,31,338.8905112,105,72,6.86E-05,283,0.022727273,12.72727273,4.1,7.444065041,1.467479675,125,11.4,0.13155801,231.7008031,51.54,-0.2793,1034.63615,0.054886264,1.315580097,60,302.8793367,28872,5.466666667,311.3361479,26,61.5,257.5,4,7.116244019,89.74885116,7.513837155,-4732.335197,2
13,0.003853565,0.049416541,0.063492063,0,202.6373702,113.4710808,0.76344425,0.001203913,8,30,0.002104696,0.026214282,0.166666667,13.90714286,62.98896782,17.5,24,250.9877423,60,50,7.33E-05,209,0.023809524,7.636363636,3.4,6.405853659,1.383414634,138,8.4,0.134497897,176.9146805,37.25,-0.326111111,553.5630683,0.039135952,1.075983177,46,309.7851151,15475,4.533333333,258.4111822,19,45.5,193.5,3,5.434790191,53.46286309,5.382403034,-4577.811171,2
14,0.001926782,0.00530469,-0.214285714,0,184.6858322,103.4429184,0.349223372,0.000705833,4,14,0.000570652,0.0043606,0,3.3,50.40297775,7,13,100.612098,14,20,6.74E-05,97,0.022727273,2.068181818,2,2.690894309,0.566178862,52,4,0.055435297,97,17.88,-0.5,114.6342947,0.019381887,0.221741188,32,282.8629591,3680,2.1,120.5703903,9,26.5,90,2,1.720826884,22.47197038,2.520543438,-5597.163648,2
15,0.004816956,0.128697474,0.094444444,0,202.1164083,113.7900895,0.956129973,0.001466148,10,42,0.002871718,0.0330087,0.2,23.47619048,71.10194126,25.2,32,353.8029899,105,72,6.97E-05,288,0.022727273,12.72727273,4.1,7.670569106,1.467479675,125,11.4,0.122081983,235.7944569,53.77,-0.2793,1102.704318,0.057145874,1.220819834,63,310.8530539,29736,5.466666667,315.4439244,26,63,267,4,6.875896906,91.31247761,7.512737767,-4703.655267,2
16,0.003853565,0.009152053,0.238095238,0,188.0573751,105.3794997,0.706999974,0.001318621,8,19,0.002104696,0.000963391,0,15.7,53.80643606,10,21.5,214.3987491,40,40,6.66E-05,131,0.022727273,7,2.8,4.18097561,0.834796748,74,6.4,0.071799303,131,26.735,-0.25,303.7323054,0.033413411,0.574394426,34,285.810774,8120,4,210.4201853,14,32,131.5,2,3.232487305,64,4.179087964,-4821.459798,2
17,0.003853565,0.026295903,0.015873016,0,205.3482522,114.8650126,0.775168582,0.001220559,8,31,0.002104696,0.0043606,0,21.48571429,67.43054298,16,25.5,268.6857767,64,52,7.31E-05,245,0.023809524,8.272727273,3.4,6.663089431,1.454471545,145,8.8,0.170954011,245,42.485,-0.25,847.335252,0.047871961,1.367632086,55,316.2136207,18616,4.1,275.7315953,20,51.5,222.5,3,7.095074461,96.14508676,5.1253381,-4512.947698,2
18,0.002890173,0.003039565,0.022222222,0,182.4253968,102.6365529,0.51705029,0.001043358,6,18,0.001337674,0.000963391,0,8.523809524,50.37845869,10,17,150.6996184,30,32,6.70E-05,117,0.022727273,4.295454545,2.4,3.423577236,0.777073171,69,5.8,0.05842819,117,22.58,-0.333333333,222.1247063,0.026909782,0.35056914,31,278.4729584,6208,3,156.9075479,13,30.5,105,2,2.290781532,45.75,3.485193529,-5428.512559,2
19,0.003853565,0.003529181,0.155555556,4,189.3428038,106.973227,0.717879524,0.001362864,7,26,0.002104696,0.007757809,0,17.01785714,59.13468571,14,23,235.6298535,56,48,6.75E-05,185,0.022727273,8.272727273,3.4,4.846504065,1.112357724,101,8,0.090570201,185,34.11,-0.25,475.8472785,0.03784797,0.633991409,51,290.8245674,14952,4.2,222.3354886,18,46.5,156.25,2,4.426073944,82.71778016,4.543247123,-5068.032598,2
20,0.003853565,0.02258895,0.088888889,0,197.2293309,110.5043987,0.744686372,0.001262457,8,28,0.002104696,0.0043606,0,19.26785714,63.96942288,15,25,254.8944931,60,50,6.93E-05,200,0.022727273,8.272727273,3.4,5.766178862,1.190081301,109,8.4,0.101347102,200,37.57428571,-0.25,584.1005873,0.042773449,0.810776818,53,303.3748888,16550,4.1,238.2834304,19,49,180.5,2,4.92458281,91.79237864,4.675855187,-4734.140641,2
21,0.000963391,0,-0.714285714,0,177.3978984,99.24244963,0.168054515,0.000421057,2,10,0.000196369,0.000963391,0,1,45.66865816,6,4.25,45.62472487,6,14,6.66E-05,79,0.022727273,0.715909091,1,1.96699187,0.490731707,48,3,0.043907643,79,14.85,-1,41.93825629,0.016381284,0.087815287,27,272.2981023,2212,1,75.18374587,7,11.25,67.5,1,0.79605803,11.25,1.841660941,-6542.592285,1
22,0.001926782,0.001926782,-0.083333333,2,178.065207,100.0061244,0.33733771,0.000851365,3,11,0.000570652,0.000963391,0,2.833333333,46.35275364,7,5.25,92.52722751,14,20,6.67E-05,86,0.022727273,2.068181818,1.7,2.095609756,0.539512195,48,4,0.046818547,86,16.25,-0.5,89.16000698,0.018564884,0.140455642,27,272.7272933,3250,2,106.0509839,9,12,71,1,1.152224491,24,2.492545493,-6539.415402,1
23,0.006743738,0.036842895,0.270707071,0,215.8493062,120.6585982,1.425014591,0.001897702,14,58,0.004405761,0.006559,0.047619048,74.78730159,87.55497418,30.38095238,45,608.769541,203,114,6.97E-05,470,0.022727273,25.05681818,4.9,12.12926829,1.824715447,142,15.8,0.300234359,448.1435688,84.06214286,-0.163316327,2547.967448,0.09103537,4.203281024,89,335.427841,70281,7.433333333,500.3445695,36,88,433,4,19.23931194,254.6493851,10.31809177,-3959.343566,2
24,0.003853565,0.03121653,-0.01984127,0,199.8415017,111.8902426,0.756294014,0.001226793,8,34,0.002104696,0.021118468,0.166666667,15.79047619,68.37709769,19.83333333,26,272.4574472,68,54,6.77E-05,217,0.022727273,8.272727273,3.4,5.567804878,1.065528455,83,9.2,0.086583067,183.6865343,40.555,-0.31265625,746.1313494,0.04500051,0.692664535,53,309.3402467,18522,4.266666667,252.0819815,21,52,198.5,3,4.60415326,68.21608164,5.426937017,-4766.017866,2
25,0.001926782,0.000646332,-0.380952381,0,189.4949895,105.7308304,0.358480622,0.000666138,4,18,0.000570652,0.000963391,0,3.55,56.24976675,9,15,112.2831883,18,24,6.70E-05,129,0.022727273,2.386363636,2,3.263739837,0.768292683,75,4.8,0.076814189,129,23.445,-0.5,174.68083,0.026448259,0.307256755,39,292.3383853,5472,2,141.6697376,11,33,116.5,2,2.43198152,32.11511017,2.633004981,-5215.459415,2
26,0.002890173,0.006818633,-0.168181818,0,195.0115506,108.8510634,0.553413956,0.000941152,6,30,0.001337674,0.001570036,0,10.11111111,65.72927948,15,24,196.6193011,45,42,6.71E-05,226,0.022727273,5.727272727,2.7,5.208617886,1.332357724,134,7.8,0.118753308,226,34.75571429,-0.333333333,462.1626953,0.038426353,0.712519851,60,302.5154807,16023,3.035714286,200.7384239,18,52.5,173.5,2,5.110809314,74.06735983,3.785990102,-4872.03014,2
27,0.001926782,0.222695229,-0.380952381,0,216.3679569,120.4486458,0.407680307,0.00065165,4,18,0.000570652,0.0043606,0,3.55,64.5603909,9,15,128.8724727,18,24,8.03E-05,126,0.025,2.386363636,2,3.839186992,1.028292683,114,4.8,0.05611022,126,22.07,-0.5,185.5983819,0.024424581,0.224440878,41,331.4631322,5604,2.1,152.3038601,11,34,110.5,2,1.997285092,30.89049583,2.639746345,-4651.763681,2
28,0.002890173,0.001066595,-0.130952381,0,196.4082194,109.8207865,0.555041822,0.000940532,6,24,0.001337674,0.029611491,0.333333333,6.2,56.97967031,16,19,170.4461549,36,36,7.26E-05,146,0.023809524,4.534090909,2.7,4.81398374,1.259186992,134,6.6,0.091877242,104.6135713,25.14,-0.444722222,299.9890799,0.027531336,0.55126345,37,299.878526,8406,3.266666667,186.5255809,15,36.5,128,3,3.288646775,24.61813386,4.119111476,-4773.506366,2
29,0.003853565,0.009383902,0.288888889,4,186.4204372,105.3761988,0.708033627,0.001438309,6,19,0.002104696,0.000963391,0,13.64285714,55.62708356,10,17.5,221.6533561,40,40,6.65E-05,149,0.022727273,7,3.1,4.447154472,1.014796748,101,6.4,0.102359738,149,31.82571429,-0.25,343.4511453,0.037591562,0.614158425,43,287.5720379,10660,4,213.2944355,14,36.5,140.5,2,4.112193893,71.81259734,4.226833693,-5439.595901,2
30,0.004816956,0.043310793,0.319047619,5,198.6967598,111.2999749,0.933009678,0.001602767,9,28,0.002871718,0.000963391,0,26.86666667,61.56973433,14,27,306.3707644,70,58,6.94E-05,174,0.022727273,11.53409091,3.8,6.34195122,1.276747967,122,8.6,0.053545638,174,38.17428571,-0.2,468.3139908,0.046431982,0.481910742,43,302.6331497,15254,5,270.9195215,19,42.5,165.75,3,3.784053961,104.8326566,5.370615648,-4592.437763,2
31,0.003853565,0.018492908,0.015873016,0,182.0711679,102.9412919,0.690319222,0.001257538,8,31,0.002104696,0.010926841,0.166666667,14.62857143,56.61738908,18.66666667,24.5,225.5993574,64,52,6.54E-05,206,0.022222222,7.954545455,3.4,5.385853659,1.281138211,119,8.8,0.075373994,174.3752353,37.17,-0.305,648.6685695,0.039628672,0.602991956,46,278.5352488,15314,4.4,224.5375358,20,47,185,3,3.802127511,57.25547736,5.478180202,-5315.421879,2
32,0.002890173,0.004549801,0.15,3,171.634999,97.11839042,0.487342579,0.001165577,5,16,0.001337674,0.007757809,0,7,44.19159464,8,15,132.1925407,24,28,6.41E-05,93,0.022222222,4.056818182,2.4,2.501788618,0.481626016,32,5,0.037934569,93,18.51,-0.333333333,135.4244177,0.020581202,0.189672847,29,260.7990667,4648,3.2,131.4056975,11,26.5,82.75,2,1.709915658,32.03833512,3.287025315,-6089.104173,2
33,0.001926782,0.001126544,-0.166666667,0,177.6714148,99.62972917,0.335037135,0.000713634,4,12,0.000570652,0.009456414,0,3.25,43.12489874,6,12,86.08393254,12,18,6.82E-05,72,0.023255814,1.909090909,2,2.433658537,0.535121951,51,3.6,0.041764516,72,12.99,-0.5,69.14449521,0.014673709,0.167058066,23,269.6265095,2277,2.166666667,104.777022,8,20.5,65.5,2,1.278990191,16.59602993,2.443747702,-5705.279177,2
34,0.001926782,0.003686726,-0.1,0,169.8434014,95.2056341,0.320008405,0.000743625,4,10,0.000570652,0.000963391,0,3.166666667,40.2798531,5,11,80.40478374,10,16,6.35E-05,53,0.022222222,1.75,2,1.665203252,0.490731707,48,3.2,0.020672876,53,10.71071429,-0.5,45.48979948,0.013744056,0.082691504,16,257.3748532,1376,2,94.6844258,7,15.5,52.5,2,0.799725021,15.04682688,2.343841657,-5866.094345,2
35,0.003853565,0.068020744,0.111111111,0,182.8154563,103.1662684,0.690816204,0.001306982,8,28,0.002104696,0.007757809,0,18.78571429,55.52660694,14,26,221.2529939,56,48,6.54E-05,168,0.022222222,8.272727273,3.4,4.131056911,0.805691057,55,8,0.043137047,168,32.67,-0.25,523.3541262,0.036881253,0.345096372,49,278.1245075,13368,4.2,198.852428,18,45.5,153,2,3.163914718,80.71778016,4.534396583,-5580.310816,2
36,0.002890173,0.067592085,-0.064285714,0,186.4007243,104.7785746,0.52863894,0.000959923,6,22,0.001337674,0.016250832,0,9.4,54.90433305,11,20,164.2380941,33,34,6.72E-05,141,0.022222222,4.772727273,2.7,4.240813008,1.014796748,101,6.2,0.037888411,141,25.89,-0.333333333,307.3919322,0.02689282,0.227330466,44,284.6272407,8432,3.366666667,164.9692568,14,38.5,128,2,2.222203344,44.49720253,3.526409439,-5198.999368,2
37,0.002890173,0.002644779,-0.064285714,0,166.0283789,94.05066187,0.472388816,0.00099603,6,22,0.001337674,0.009456414,0,9.4,45.74961488,11,19,136.853125,33,34,6.15E-05,128,0.02173913,4.534090909,2.7,3.423089431,0.694796748,53,6.2,0.02694808,128,25.51,-0.333333333,323.1556211,0.029042488,0.161688479,39,252.6319511,7548,3.166666667,143.6191648,14,36,119,2,1.882571031,48.12577607,3.600882965,-6094.146889,2
38,0.002890173,0.012573807,0.085714286,0,161.4183229,91.94498418,0.460051001,0.001135845,5,15,0.001337674,0.009456414,0,8.066666667,39.58092142,8,14.5,118.4004019,24,28,6.13E-05,76,0.02173913,4.056818182,2.4,2.357560976,0.47495935,31,5,0.021697094,76,16.35,-0.333333333,149.0385126,0.019331511,0.108485472,25,244.6693466,3794,3.166666667,115.6135726,11,24.5,68,2,1.332926382,30.87577607,3.241198215,-6711.997415,2
39,0.001926782,5.72E-05,-0.166666667,0,171.9129411,96.70913095,0.324960849,0.000736811,4,11,0.000570652,0.000963391,0,3.25,41.78805416,6,11.5,83.41538508,12,18,6.54E-05,66,0.022727273,1.909090909,2,2.162601626,0.515121951,48,3.6,0.032997321,66,14.41,-0.5,69.14449521,0.017350326,0.131989284,22,261.3663108,2169,2,102.2595845,8,20,67,2,1.106091942,18.60886274,2.414888484,-5841.781428,2
40,0.000963391,0,-0.6,0,164.1820822,92.14956465,0.155406404,0.000433696,2,7,0.000196369,0.000963391,0,1,37.2586304,4,3.5,37.22278756,4,10,6.31E-05,48,0.022222222,0.556818182,1,1.387642276,0.275284553,23,2.2,0.022583444,48,10,-1,19.12973094,0.011673432,0.045166888,17,249.9953252,920,1,59.13468571,5,7.25,46.5,1,0.407512721,6.837900058,1.71062701,-6872.686113,1
41,0.001926782,0.001114625,-0.2,0,153.8389731,87.02887114,0.29093007,0.000839228,4,10,0.000570652,0.000963391,0,3.333333333,33.35103771,6,11,66.57380223,12,18,6.02E-05,41,0.02173913,1.909090909,2,1.205203252,0.361788618,25,3.6,0.011118563,41,9.3,-0.5,40.03102354,0.012115675,0.044474252,15,232.1006706,1377,2,75.01667771,8,16.5,39.5,2,0.690588782,15.67580012,2.391255943,-6765.198415,2
42,0.000963391,0,-0.5,0,151.5889577,85.30474782,0.143252547,0.000473659,2,5,0.000196369,0.000963391,0,1,29.94960155,3,3,29.92079,3,8,6.01E-05,26,0.02173913,0.477272727,1,0.672520325,0.190894309,14,1.8,0.009458882,26,5.8,-1,7.725468265,0.007264071,0.018917764,10,228.8077699,404,1,44.19159464,4,4.75,26.5,1,0.220614946,4.337900058,1.64802055,-7656.764959,1
43,0.004816956,0.06220891,0.166666667,0,170.4491459,96.88092834,0.8059395,0.001635022,10,35,0.002871718,0.000963391,0,36.23809524,52.34520187,18,31.5,260.4695259,90,66,6.16E-05,183,0.02173913,12.72727273,3.5,4.230243902,0.907642276,52,10.2,0.023601284,183,38.87,-0.2,840.0177527,0.047536588,0.236012836,48,257.7568211,18282,5,217.4355834,23,51,176,3,3.484535669,124.0221568,5.781112867,-6030.123269,2
44,0.001926782,0.000235445,-0.266666667,0,149.713924,85.1612843,0.284765547,0.000722136,4,14,0.000570652,0.000963391,0,3.416666667,34.65657388,7,12,69.17985329,14,20,5.80E-05,75,0.021276596,1.909090909,2,1.944552846,0.539512195,48,4,0.009099235,75,14.87,-0.5,97.65143621,0.018307933,0.036396939,21,226.9645375,2400,2,86.62192646,9,21,71,2,0.774004102,20.43306262,2.587383256,-6825.191748,2
45,0.001926782,0.003198163,-0.1,0,146.1070238,83.23024798,0.27734504,0.000826791,4,9,0.000570652,0.000963391,0,3.166666667,29.86256812,5,10.5,59.61028024,10,16,5.78E-05,33,0.021276596,1.75,2,1.125365854,0.337398374,25,3.2,0.005845518,33,8.57,-0.5,36.39183958,0.011263689,0.023382071,13,219.9773271,1008,2,64.74742416,7,14,35.5,2,0.559771082,13.43306262,2.338002566,-7495.990214,2
46,0.001926782,0.005769199,-0.1,0,144.5531793,82.31052141,0.274792878,0.000879148,3,7,0.000570652,0.000963391,0,3.166666667,29.13361536,5,4.25,58.15517839,10,16,5.77E-05,31,0.021276596,1.75,1.7,0.905365854,0.264065041,14,3.2,0.005796061,31,8.57,-0.5,36.39183958,0.011263689,0.017388184,13,217.9754726,992,2,62.37636472,7,7,29.5,2,0.39312187,13.43306262,2.337931485,-8153.225699,1
47,0.003853565,0.015267345,0.222222222,0,152.7936922,87.30280809,0.578791866,0.001517145,7,21,0.002104696,0.000963391,0,15.89285714,38.75378522,11,20.5,154.4195023,44,42,5.79E-05,100,0.021276596,7.318181818,3.1,2.572195122,0.579186992,32,6.8,0.007410759,100,24.61,-0.25,308.4051101,0.030745773,0.051875316,31,229.5195457,7140,4,136.5235379,15,32,96.25,2,1.716800441,64,4.208298038,-7098.231066,2
48,0.002890173,0.004852258,0.05,0,151.4911874,85.90949688,0.429034908,0.001104075,6,18,0.001337674,0.000963391,0,8.333333333,36.53326483,9,18,109.2837934,27,30,5.79E-05,83,0.021276596,4.295454545,2.4,2.168455285,0.532682927,36,5.4,0.007612259,83,19.01,-0.333333333,180.5658903,0.023440498,0.045673552,28,227.4433983,4440,3,109.4366782,12,27.5,81,2,1.263995623,41.25,3.301778658,-6866.985902,2
49,0.003853565,0.03743301,0.174603175,0,154.4698955,88.27135235,0.585923485,0.00138932,8,23,0.002104696,0.000963391,0,17.24285714,40.87231158,12,22.5,162.8610463,48,44,5.80E-05,118,0.021276596,7.318181818,3.1,3.082926829,0.710243902,48,7.2,0.009544155,118,27.46,-0.25,383.1699853,0.03387533,0.07635324,34,232.6589536,8470,4,150.4443703,16,35,119.5,2,1.903677455,70,4.402696688,-6573.236154,2
50,0.001926782,0.006712151,-0.266666667,0,137.5771023,78.41586291,0.261136677,0.000833654,4,12,0.000570652,0.000963391,0,3.416666667,29.46826573,7,12,58.82319202,14,20,5.47E-05,51,0.020833333,2.068181818,2,1.358211382,0.392845528,26,4,0.002000989,51,11.9,-0.5,72.17714851,0.015200575,0.008003957,20,206.8748504,1970,2,62.49325992,9,20.5,47.5,2,0.675640971,20.5,2.451166597,-7992.462522,2
51,0.001926782,0.000951186,-0.166666667,0,136.9258498,77.89478015,0.259283878,0.000819072,4,11,0.000570652,0.000963391,0,3.25,27.98819723,6,11.5,55.86874757,12,18,5.47E-05,47,0.020833333,1.909090909,2,1.260650407,0.368455285,26,3.6,0.002148027,47,10.5,-0.5,54.58775937,0.013523299,0.008592109,17,205.3051651,1548,2,61.48721077,8,17.5,44,2,0.606513479,17.5,2.40068091,-7758.362989,2
52,0.001926782,0.001926782,0,2,136.1268184,77.49256849,0.258065628,0.000922726,3,8,0.000570652,0.000963391,0,2.75,26.7218731,5,4.5,53.34096979,10,16,5.46E-05,40,0.020833333,1.75,1.7,0.983089431,0.324065041,23,3.2,0.001970356,40,9.1,-0.5,39.42449288,0.011707281,0.005911067,14,204.1362505,1184,2,57.91936203,7,7.25,35,1,0.371252506,14.5,2.34618796,-8478.925891,1
53,0.001926782,0.000585307,-0.166666667,0,161.5487325,91.17655702,0.305605694,0.000743443,4,12,0.000570652,0.000963391,0,3.25,38.2462422,6,12,76.34538351,12,18,6.14E-05,61,0.02173913,1.909090909,2,1.811544715,0.515121951,48,3.6,0.015342748,61,13.5,-0.5,69.14449521,0.016525036,0.061370991,21,244.5846611,1998,2,93.81835064,8,19.5,61.5,2,0.836066696,18.67580012,2.40704752,-6230.164882,2
54,0.001926782,0.001849674,-0.166666667,0,160.2112397,90.38961371,0.302792452,0.00075236,4,12,0.000570652,0.000963391,0,3.25,37.15904262,6,12,74.17516589,12,18,6.13E-05,61,0.02173913,1.909090909,2,1.624878049,0.435121951,36,3.6,0.01197385,61,13.5,-0.5,69.14449521,0.016525036,0.0478954,21,242.0699044,1989,2,85.87004873,8,19.5,61,2,0.788540688,18.67580012,2.428997556,-6768.312044,2
55,0.001926782,7.43E-06,-0.1,0,146.7980352,83.0542042,0.277133579,0.000776809,4,10,0.000570652,0.000963391,0,3.166666667,30.3434418,5,11,60.57017808,10,16,5.78E-05,46,0.021276596,1.75,2,1.351869919,0.384065041,32,3.2,0.00488374,46,10.56,-0.5,45.48979948,0.013708436,0.01953496,16,220.2039896,1288,2,73.69230745,7,15.5,47,2,0.589363675,15.5,2.365525027,-7151.824251,2
56,0.001926782,0.002875309,-0.1,0,136.7087657,77.59203626,0.258140823,0.00082705,4,10,0.000570652,0.000963391,0,3.166666667,26.74803452,5,11,53.39319202,10,16,5.46E-05,37,0.020833333,1.75,2,1.189756098,0.344065041,26,3.2,0.002043738,37,9.1,-0.5,39.42449288,0.01203116,0.008174952,14,204.1696481,1096,2,58.14168119,7,14.5,38.5,2,0.534234654,14.5,2.339829785,-7858.386469,2
57,0.002890173,0.033007507,-0.028571429,0,140.8388944,81.51226979,0.405610164,0.001144392,5,17,0.001337674,0.000963391,0,9.133333333,34.66387208,10,15.5,103.6917848,30,32,5.49E-05,82,0.020833333,4.534090909,2.7,2.097235772,0.523739837,31,5.8,0.002896081,82,18.9,-0.333333333,186.2981407,0.023898966,0.014480407,29,213.8347461,4752,3,97.12019268,13,29.5,64.25,2,1.172180979,44.25,3.327512072,-7393.231487,2
58,0.001926782,0.001000989,-0.166666667,0,137.8732707,78.56205474,0.261575304,0.000792173,4,12,0.000570652,0.000963391,0,3.25,28.77872252,6,12,57.44675768,12,18,5.47E-05,51,0.020833333,1.909090909,2,1.42504065,0.401788618,31,3.6,0.002679983,51,10.5,-0.5,58.22694333,0.013523299,0.010719933,18,207.1606453,1656,2,63.60573713,8,18,47,2,0.633527027,18,2.406176009,-7523.527823,2
