HVGc Index,Local Gravity Model Centrality,Extended Improved Gravity Index Values,GIN Values,Laplacian Centrality,MCGM Values,EIGSM Values,Global Relative Change in Avg Degree,Clustered Local Degree,Extended Coreness,DIL Centrality,Constraint Coefficients,Leverage Centrality,Extended Degree,K-Shell Value,H Values,Centrality Values,Semi local centrality,Volume Centrality,Closeness Centrality,Density Centrality,Gravity Model Centrality,I-GSM Values,Coreness Centrality,DNC Scores,Average Spreading Ability
0.3991024550770086,0.3428290766208251,0.5213070574364158,0.7554460537607773,0.38571428571428573,0.339625233036844,0.5089493832663275,0.4859437767736004,0.5600490195588236,0.5658914728682171,0.4133631123271001,0.9572883514506622,0.8308241191490471,0.597560975609756,0.5,0.25365570656024855,0.49457638232746687,0.5644415069398546,0.8467153284671532,0.7863305006571479,0.33375634524402015,0.41464527766962234,0.699134667403427,0.5172413793103449,0.4546083048241478,0.8719723183391004
0.0894595459920796,0.08349705304518663,0.2481051035876706,0.5788551810064109,0.1523809523809524,0.13050840439714811,0.19234123128111438,0.1004016019140417,0.5392156863235293,0.37209302325581395,0.020437279918234925,0.6820905262618715,0.3112018629637812,0.36585365853658536,0.5,0.06869686240907867,0.1793192058596884,0.4124256444150694,0.6058394160583942,0.6257140874619382,0.06154822336896586,0.10778035715780784,0.510554966180625,0.2068965517241379,0.11431483538928369,0.4152249134948097
0.014596898531279552,0.01473477406679764,0.15580259390264445,0.4750381263831729,0.07142857142857142,0.05041238492320896,0.09001827430202866,0.0,0.22058823529411764,0.21705426356589147,0.0,0.0,0.0,0.18292682926829268,0.0,0.01887590143078194,0.09212694717706597,0.2650363516192994,0.5182481751824818,0.5476367154017583,0.009517766498793082,0.023970204942072287,0.3779400418492798,0.06896551724137931,0.0024019459539521143,0.35294117647058826
0.026900721627140918,0.03339882121807466,0.16001347481893213,0.4858581505083479,0.08571428571428572,0.06327840574808978,0.11086340059851021,0.036144574010741747,0.23529411764705882,0.22480620155038758,0.00656344305520073,0.5438041674358414,0.4206436667005744,0.21341463414634143,0.0,0.02610721211858048,0.09685513331713672,0.2769332452081956,0.5182481751824818,0.5546567727083487,0.027284263963738616,0.055335235331607883,0.3899296715597911,0.10344827586206896,0.05684605431612552,0.29411764705882354
0.09341119476817732,0.0805500982318271,0.25517938352703384,0.6002729781499642,0.14761904761904762,0.1340664450286549,0.1963841682811644,0.1004016019140417,0.38235294117647056,0.37209302325581395,0.03411222457567192,0.7250722236103246,0.3536384808431988,0.35365853658536583,0.5,0.06758718086377043,0.18428669477435108,0.42366159947124915,0.6861313868613139,0.6540604413097248,0.05964467006601652,0.11037128480570002,0.5244587497924796,0.2068965517241379,0.1128024990337913,0.4544405997693195
0.014596898531279552,0.01473477406679764,0.15580259390264445,0.4750381263831729,0.07142857142857142,0.05041238492320896,0.09001827430202866,0.0,0.22058823529411764,0.21705426356589147,0.0,0.0,0.0,0.18292682926829268,0.0,0.01887590143078194,0.09212694717706597,0.2650363516192994,0.5182481751824818,0.5476367154017583,0.009517766498793082,0.023970204942072287,0.3779400418492798,0.06896551724137931,0.0024019459539521143,0.23990772779700115
0.014596898531279552,0.01473477406679764,0.15580259390264445,0.4750381263831729,0.07142857142857142,0.05041238492320896,0.09001827430202866,0.0,0.22058823529411764,0.21705426356589147,0.0,0.0,0.0,0.18292682926829268,0.0,0.01887590143078194,0.09212694717706597,0.2650363516192994,0.5182481751824818,0.5476367154017583,0.009517766498793082,0.023970204942072287,0.3779400418492798,0.06896551724137931,0.0024019459539521143,0.19492502883506346
0.014596898531279552,0.01473477406679764,0.15580259390264445,0.4750381263831729,0.07142857142857142,0.05041238492320896,0.09001827430202866,0.0,0.22058823529411764,0.21705426356589147,0.0,0.0,0.0,0.18292682926829268,0.0,0.01887590143078194,0.09212694717706597,0.2650363516192994,0.5182481751824818,0.5476367154017583,0.009517766498793082,0.023970204942072287,0.3779400418492798,0.06896551724137931,0.0024019459539521143,0.28719723183391005
0.22310268983823692,0.18958742632612965,0.3565773959912414,0.707681957878424,0.24285714285714288,0.22287846492022043,0.30956404340081156,0.22891566516040066,0.6014705882352941,0.5038759689922481,0.11052173407420729,0.8483261092140006,0.5296451648549164,0.5243902439024389,0.5,0.12342466215018404,0.2900168058798223,0.5677461996034369,0.8248175182481752,0.7192728103902888,0.14593908634939334,0.22586459155572222,0.6611612359021203,0.3103448275862069,0.23465359869632751,0.6032295271049597
0.11184465224300406,0.11591355599214144,0.26646454438268485,0.6041148033169151,0.1761904761904762,0.15842503196725624,0.22415880828023307,0.16465862981734167,0.4117647058823529,0.39534883720930236,0.07007267696754309,0.815706251153762,0.52431762434396,0.3963414634146341,0.5,0.0833025564494687,0.19645894510060502,0.4534038334434897,0.6788321167883212,0.6257140874619382,0.09073604061172344,0.15105909943943652,0.5380363848865609,0.24137931034482757,0.1672466073959647,0.4971164936562861
0.014596898531279552,0.01473477406679764,0.15580259390264445,0.4750381263831729,0.07142857142857142,0.05041238492320896,0.09001827430202866,0.0,0.22058823529411764,0.21705426356589147,0.0,0.0,0.0,0.18292682926829268,0.0,0.01887590143078194,0.09212694717706597,0.2650363516192994,0.5182481751824818,0.5476367154017583,0.009517766498793082,0.023970204942072287,0.3779400418492798,0.06896551724137931,0.0024019459539521143,0.26528258362168394
0.014596898531279552,0.01473477406679764,0.15580259390264445,0.4750381263831729,0.07142857142857142,0.05041238492320896,0.09001827430202866,0.0,0.22058823529411764,0.21705426356589147,0.0,0.0,0.0,0.18292682926829268,0.0,0.01887590143078194,0.09212694717706597,0.2650363516192994,0.5182481751824818,0.5476367154017583,0.009517766498793082,0.023970204942072287,0.3779400418492798,0.06896551724137931,0.0024019459539521143,0.28719723183391005
0.2881725604341458,0.36738703339882123,0.3889169614283308,0.7767695719163427,0.380952380952381,0.312579753674451,0.40107989639510727,0.4216867488703005,0.6864495798529411,0.5813953488372092,0.4103886646717539,0.9309625230658344,0.7299651026633402,0.6768292682926829,0.5,0.1886042408814409,0.34111384219754576,0.6318572372769332,0.8613138686131387,0.7665082980269227,0.3217005077278066,0.39846782886540877,0.7557351726986123,0.44827586206896547,0.408615487783452,0.7047289504036909
0.20317791559646078,0.24950884086444006,0.30840491830891026,0.6579797927101109,0.30952380952380953,0.19788807643423176,0.37102971874016566,0.4216867488703005,0.4747899160294118,0.4418604651162791,0.15430861549150748,0.9237460623085855,0.8506540934539212,0.4939024390243902,0.5,0.10861184783916158,0.3397750127061142,0.44415069398545937,0.7007299270072993,0.6708332312916838,0.25571065993477254,0.31954034255311925,0.5884117459785169,0.3793103448275862,0.409183220492184,0.621683967704729
0.004691860242005101,0.005893909626719056,0.06248947279770928,0.31244946042952026,0.02857142857142857,0.009836686920097324,0.05074139119009869,0.0,0.08823529411764705,0.07751937984496124,0.0,0.0,0.07072769604132995,0.07317073170731705,0.0,0.0034015778055399154,0.057516699483235206,0.0865829477858559,0.2481751824817518,0.36448052637164374,0.0038071065979218737,0.0136781664282171,0.21566468894323382,0.034482758620689655,0.0038888648596791947,0.20645905420991922
0.03956255880134288,0.05697445972495088,0.13710628263432711,0.4497129283332084,0.10952380952380952,0.04940592314308198,0.14128790311966885,0.1004016019140417,0.3627450980882353,0.248062015503876,0.013148985242853966,0.6700020641501065,0.45421877595808124,0.25609756097560976,0.5,0.017937521203814696,0.13456799344596354,0.22273628552544614,0.41605839416058393,0.47550388166434,0.048223350264274115,0.08196784919744834,0.37203642510700685,0.13793103448275862,0.11574676024671005,0.23414071510957324
0.004691860242005101,0.005893909626719056,0.06248947279770928,0.31244946042952026,0.02857142857142857,0.009836686920097324,0.05074139119009869,0.0,0.08823529411764705,0.07751937984496124,0.0,0.0,0.07072769604132995,0.07317073170731705,0.0,0.0034015778055399154,0.057516699483235206,0.0865829477858559,0.2481751824817518,0.36448052637164374,0.0038071065979218737,0.0136781664282171,0.21566468894323382,0.034482758620689655,0.0038888648596791947,0.18685121107266434
0.004691860242005101,0.005893909626719056,0.06248947279770928,0.31244946042952026,0.02857142857142857,0.009836686920097324,0.05074139119009869,0.0,0.08823529411764705,0.07751937984496124,0.0,0.0,0.07072769604132995,0.07317073170731705,0.0,0.0034015778055399154,0.057516699483235206,0.0865829477858559,0.2481751824817518,0.36448052637164374,0.0038071065979218737,0.0136781664282171,0.21566468894323382,0.034482758620689655,0.0038888648596791947,0.1510957324106113
0.004691860242005101,0.005893909626719056,0.06248947279770928,0.31244946042952026,0.02857142857142857,0.009836686920097324,0.05074139119009869,0.0,0.08823529411764705,0.07751937984496124,0.0,0.0,0.07072769604132995,0.07317073170731705,0.0,0.0034015778055399154,0.057516699483235206,0.0865829477858559,0.2481751824817518,0.36448052637164374,0.0038071065979218737,0.0136781664282171,0.21566468894323382,0.034482758620689655,0.0038888648596791947,0.23183391003460208
0.0260374351791419,0.060903732809430254,0.09364999157823817,0.39897894641137666,0.10952380952380952,0.039830855613674436,0.12123112715055556,0.16465862981734167,0.20588235294117646,0.20930232558139536,0.04876684086142519,0.815706251153762,0.6931314219688923,0.22560975609756095,0.5,0.011834434505221392,0.10017405841282132,0.15465961665565103,0.3430656934306569,0.4171009559261707,0.06789340103216898,0.09659998406174518,0.31655692635404664,0.1724137931034483,0.16630200374920426,0.2422145328719723
0.0011295219101462358,0.0019646365422396855,0.029813036887316825,0.1768455724196637,0.009523809523809525,0.0024937615270904457,0.024798935666944237,0.0,0.029411764705882353,0.031007751937984496,0.0,0.0,0.1838920099620775,0.024390243902439025,0.0,0.0007270587080130671,0.031475149998545074,0.02247191011235955,0.10218978102189781,0.20807190262777642,0.0012690355326406243,0.006776864459067964,0.10685133672141896,0.034482758620689655,0.0,0.07612456747404842
0.0028703173585806203,0.007858546168958742,0.03183425972713492,0.18454318984426465,0.02380952380952381,0.004833214700102941,0.03708036722714077,0.036144574010741747,0.04411764705882353,0.03875968992248062,0.005917043359115226,0.5438041674358414,0.5658215689671886,0.054878048780487805,0.0,0.0011419027354727786,0.03615905553284504,0.025776602775941834,0.10218978102189781,0.2116596870178532,0.010786802031433706,0.020948554372432454,0.11600236691566541,0.06896551724137931,0.05444410836217339,0.11995386389850055
0.0058427816701894465,0.013752455795677798,0.04295098534613442,0.2375988157499066,0.0380952380952381,0.01005575316247191,0.047683307133985144,0.036144574010741747,0.08823529411764705,0.08527131782945736,0.008452919084450321,0.5438041674358414,0.3536384808431988,0.09146341463414634,0.5,0.0016606265453814727,0.04786881936859496,0.0403172504957039,0.1605839416058394,0.27139527669613617,0.014593908629355577,0.027196387350375075,0.16577315026091632,0.10344827586206896,0.05444410836217339,0.11418685121107264
0.0006082041053543508,0.0,0.0180225703217113,0.21530195456582857,0.0,0.003942099748496886,0.03180072133232677,0.0,0.0,0.015503875968992248,0.0,0.0,0.3536384808431988,0.0,0.0,0.0012145224518029518,0.035207825179628165,0.021810971579643092,0.10218978102189781,0.2946428134107216,0.0,0.00733243986321492,0.11561113623975548,0.0,0.0,0.05074971164936562
0.0010209140339265063,0.0029469548133595285,0.028465554994104768,0.18692644619392884,0.014285714285714287,0.0034842474397271924,0.024257699115209433,0.0,0.04411764705882353,0.03875968992248062,0.0,0.0,0.14145539208265984,0.036585365853658534,0.0,0.001324675542522681,0.019178194043124167,0.03701255783212161,0.09489051094890512,0.22445815884211284,0.0019035532949725391,0.007432947018689919,0.11719584013732455,0.034482758620689655,0.005444410836217342,0.1291810841983852
0.034508115815970276,0.0667976424361493,0.13474818932120602,0.4049328973212044,0.12380952380952381,0.05468281993237385,0.1688882894711521,0.22891566516040066,0.19705882352941176,0.17829457364341086,0.032787080095386605,0.8246941257086164,0.8228895414724056,0.2195121951219512,0.5,0.024881739862434155,0.15208288899658645,0.14871116986120292,0.3576642335766423,0.4426113682560673,0.08248730963759418,0.11931945461368249,0.3108852286608692,0.2068965517241379,0.23786890200833166,0.2768166089965398
0.0010209140339265063,0.0029469548133595285,0.028465554994104768,0.18692644619392884,0.014285714285714287,0.0034842474397271924,0.024257699115209433,0.0,0.04411764705882353,0.03875968992248062,0.0,0.0,0.14145539208265984,0.036585365853658534,0.0,0.001324675542522681,0.019178194043124167,0.03701255783212161,0.09489051094890512,0.22445815884211284,0.0019035532949725391,0.007432947018689919,0.11719584013732455,0.034482758620689655,0.005444410836217342,0.04613610149942329
0.0010209140339265063,0.0029469548133595285,0.028465554994104768,0.18692644619392884,0.014285714285714287,0.0034842474397271924,0.024257699115209433,0.0,0.04411764705882353,0.03875968992248062,0.0,0.0,0.14145539208265984,0.036585365853658534,0.0,0.001324675542522681,0.019178194043124167,0.03701255783212161,0.09489051094890512,0.22445815884211284,0.0019035532949725391,0.007432947018689919,0.11719584013732455,0.034482758620689655,0.005444410836217342,0.1257208765859285
0.027286711493008944,0.03929273084479371,0.12161024086238843,0.39816900011139644,0.08095238095238096,0.04016643373947558,0.12535688621442423,0.1004016019140417,0.2450980392647059,0.1627906976744186,0.012021929366054309,0.6398007087804304,0.522420482832344,0.18292682926829268,0.5,0.016665767395896407,0.123272090469978,0.14077990746860541,0.3722627737226277,0.43683703540437047,0.03680203046253169,0.07000797822816464,0.3078557617985872,0.13793103448275862,0.11627706001762578,0.314878892733564
0.0006733688313223699,0.0009823182711198425,0.029139295940710797,0.1740180102669726,0.004761904761904762,0.0026584654514184907,0.023968604334980104,0.0,0.014705882352941173,0.023255813953488372,0.0,0.0,0.24754693646292936,0.012195121951219516,0.0,0.0012414401883321202,0.01894399876640917,0.029081295439524125,0.08029197080291971,0.22076261847035483,0.0006345177623319148,0.006218153080317188,0.09804209189514167,0.034482758620689655,0.018148036102576426,0.05305651672433678
0.024198052172638197,0.045186640471512766,0.09920835438773792,0.39406786250514314,0.09047619047619049,0.036824088934729916,0.12719038256970527,0.16465862981734167,0.14705882352941174,0.12403100775193798,0.03905248617016049,0.815706251153762,0.7567863484697441,0.17682926829268292,0.0,0.01425727398405451,0.11778237138133077,0.11368142762723066,0.3722627737226277,0.4426113682560673,0.05774111676306719,0.09124710847352101,0.29478734776027493,0.13793103448275862,0.16527675754358184,0.1926182237600923
0.006777131462353547,0.005893909626719056,0.08505979450901129,0.35584255087505834,0.02857142857142857,0.015241129495610257,0.06670866578785664,0.0,0.08823529411764705,0.09302325581395349,0.0,0.0,0.07072769604132995,0.07317073170731705,0.0,0.005071901442176999,0.08722944675135082,0.08856576338400528,0.3576642335766423,0.4198760806210662,0.0038071065979218737,0.015875288409552754,0.2503068782070515,0.034482758620689655,0.0019444324570616484,0.1522491349480969
0.01928783905962168,0.027504911591355596,0.09213407444837461,0.37510368067076694,0.06190476190476191,0.028264643732511235,0.10370348659406695,0.1004016019140417,0.11764705882352941,0.10852713178294573,0.01728152346116719,0.7250722236103246,0.6815577990844737,0.13414634146341461,0.0,0.010946496145800622,0.10135285578111868,0.10178453403833443,0.3576642335766423,0.4311235193756682,0.032994923864609824,0.063288649287717,0.27179759777309087,0.10344827586206896,0.11083264918140845,0.2133794694348327
0.01763593602809189,0.03929273084479371,0.09903991915108641,0.3583813240571484,0.08095238095238096,0.030744315427608537,0.1088814723383632,0.1004016019140417,0.2450980392647059,0.18604651162790697,0.010143502901340386,0.5510449025235162,0.5931022518442036,0.18292682926829268,0.5,0.0112005359971677,0.09908694043234907,0.15135492399206874,0.2846715328467153,0.3771410378860234,0.03680203046253169,0.06430409366419532,0.27724681141248136,0.13793103448275862,0.16630200374920426,0.29527104959630907
0.004843911268476542,0.008840864440078585,0.06552130705743642,0.3362378638367426,0.04285714285714286,0.012050467909859103,0.054707499773024824,0.0,0.1323529411764706,0.13953488372093023,0.0,0.0,0.035363848338939574,0.1097560975609756,0.0,0.003485476051894182,0.0601966205248196,0.11698612029081294,0.291970802919708,0.36950668985052926,0.005710659900871207,0.015796184444233505,0.24905963993827573,0.034482758620689655,0.00296967866268405,0.07266435986159167
0.017183592577354027,0.027504911591355596,0.1099882095334344,0.36924602315485644,0.07142857142857142,0.02953596488336981,0.1021932351007197,0.036144574010741747,0.4117647058823529,0.19379844961240308,0.0033811676337801287,0.3391753783622993,0.23938604833574723,0.17682926829268292,0.5,0.010585481391415276,0.10104482964046405,0.16787838730998017,0.3284671532846715,0.3797112629490853,0.0209390863005355,0.0430776333080889,0.2922845429779861,0.10344827586206896,0.06648780504892361,0.35063437139561704
0.013209471508031725,0.02554027504911591,0.09449216776149572,0.35538719645072625,0.06666666666666667,0.02500130085377044,0.0909771321142537,0.036144574010741747,0.38235294117647056,0.17829457364341086,0.0033811676337801287,0.28064090140213116,0.28182266621516483,0.1646341463414634,0.5,0.008686883391898903,0.09133720584234324,0.14540647719762062,0.291970802919708,0.3745834659874774,0.01967005076789487,0.041037159118038284,0.2760299472627319,0.10344827586206896,0.07556182312743387,0.14994232987312572
0.05883146161911453,0.07269155206286836,0.18241536129358266,0.4832759776810649,0.12380952380952381,0.0713940393791792,0.1877189607663562,0.16465862981734167,0.2965686275,0.26356589147286824,0.03689559845825545,0.717815883518261,0.6224037259275624,0.26219512195121947,0.5,0.03327216488406365,0.18272676884913944,0.23727693324520818,0.5109489051094891,0.5039318688315821,0.06789340103216898,0.11583458427446618,0.39478200960479043,0.2068965517241379,0.22619052294759495,0.38062283737024216
0.009710566563374778,0.02161100196463654,0.06872157655381506,0.34560449528162607,0.05714285714285715,0.017652567386918613,0.07152847101153612,0.036144574010741747,0.14705882352941174,0.14728682170542637,0.006454956391454686,0.5438041674358414,0.4515691370962862,0.14024390243902438,0.0,0.0054327608806373695,0.06493527298563258,0.12491738268341042,0.291970802919708,0.3745834659874774,0.01967005076789487,0.03898719434959676,0.25969974886151176,0.06896551724137931,0.05741378702485744,0.20069204152249132
0.004843911268476542,0.008840864440078585,0.06552130705743642,0.3362378638367426,0.04285714285714286,0.012050467909859103,0.054707499773024824,0.0,0.1323529411764706,0.13953488372093023,0.0,0.0,0.035363848338939574,0.1097560975609756,0.0,0.003485476051894182,0.0601966205248196,0.11698612029081294,0.291970802919708,0.36950668985052926,0.005710659900871207,0.015796184444233505,0.24905963993827573,0.034482758620689655,0.00296967866268405,0.19146482122260666
0.00549555852461401,0.006876227897838899,0.06552130705743642,0.3406290370937375,0.03333333333333334,0.015646100687678775,0.055342840740384085,0.0,0.10294117647058823,0.10077519379844961,0.0,0.0,0.05658215696037383,0.08536585365853658,0.0,0.0055184467468597075,0.06096829178692509,0.10508922670191671,0.2773722627737226,0.42828961869076476,0.004441624368230583,0.015064057074883029,0.2375161321068155,0.034482758620689655,0.003024672710984798,0.14417531718569776
0.00549555852461401,0.006876227897838899,0.06552130705743642,0.3406290370937375,0.03333333333333334,0.015646100687678775,0.055342840740384085,0.0,0.10294117647058823,0.10077519379844961,0.0,0.0,0.05658215696037383,0.08536585365853658,0.0,0.0055184467468597075,0.06096829178692509,0.10508922670191671,0.2773722627737226,0.42828961869076476,0.004441624368230583,0.015064057074883029,0.2375161321068155,0.034482758620689655,0.003024672710984798,0.09573241061130333
0.03661388743996778,0.06483300589390961,0.10897759811352535,0.4449623884117956,0.1142857142857143,0.0526521658230159,0.13240600179388345,0.16465862981734167,0.22058823529411764,0.20155038759689922,0.05727127125710759,0.815706251153762,0.6354611464218144,0.23780487804878042,0.5,0.02203187199580611,0.11500048777188542,0.1599471249173827,0.3941605839416058,0.5236989689711753,0.07043147209745024,0.10497892839934315,0.3506332062220681,0.2068965517241379,0.16635699779750496,0.3679354094579008
0.00549555852461401,0.006876227897838899,0.06552130705743642,0.3406290370937375,0.03333333333333334,0.015646100687678775,0.055342840740384085,0.0,0.10294117647058823,0.10077519379844961,0.0,0.0,0.05658215696037383,0.08536585365853658,0.0,0.0055184467468597075,0.06096829178692509,0.10508922670191671,0.2773722627737226,0.42828961869076476,0.004441624368230583,0.015064057074883029,0.2375161321068155,0.034482758620689655,0.003024672710984798,0.12110726643598618
0.010928202545532874,0.01768172888015717,0.06838470608051204,0.3500416490186543,0.047619047619047616,0.02189853288769547,0.07220051492123492,0.036144574010741747,0.11764705882352941,0.10852713178294573,0.006386649975293706,0.5438041674358414,0.46937471032393463,0.11585365853658536,0.0,0.008595059731341172,0.06570795811254744,0.11169861202908128,0.2773722627737226,0.4339729303912685,0.01713197969463683,0.037522939610895804,0.24803536766091533,0.06896551724137931,0.05746878107315817,0.17185697808535177
0.00549555852461401,0.006876227897838899,0.06552130705743642,0.3406290370937375,0.03333333333333334,0.015646100687678775,0.055342840740384085,0.0,0.10294117647058823,0.10077519379844961,0.0,0.0,0.05658215696037383,0.08536585365853658,0.0,0.0055184467468597075,0.06096829178692509,0.10508922670191671,0.2773722627737226,0.42828961869076476,0.004441624368230583,0.015064057074883029,0.2375161321068155,0.034482758620689655,0.003024672710984798,0.182237600922722
0.0023459301213272997,0.0019646365422396855,0.05945763853798215,0.2725831390934952,0.009523809523809525,0.008891454592413162,0.04593419091167007,0.0,0.029411764705882353,0.046511627906976744,0.0,0.0,0.1838920099620775,0.024390243902439025,0.0,0.003916330399185204,0.05170106735547896,0.048909451421017845,0.2043795620437956,0.33770112409080877,0.0012690355326406243,0.010660785436365169,0.16808941372714253,0.034482758620689655,0.0,0.132641291810842
0.01789167995932822,0.02161100196463654,0.12161024086238843,0.33389207409602095,0.05238095238095239,0.03599302428810941,0.12175297368284854,0.1004016019140417,0.08823529411764705,0.11627906976744187,0.021639472856192825,0.7250722236103246,0.6416012433426528,0.1097560975609756,0.5,0.019802321762139752,0.1196962312752069,0.10508922670191671,0.2846715328467153,0.3901227765124611,0.027284263963738616,0.05549426255116574,0.22997031449531485,0.13793103448275862,0.1270362528269232,0.2572087658592849
0.0015639534138442463,0.0029469548133595285,0.040929762506316324,0.2322903783218372,0.014285714285714287,0.005979181756732815,0.03324810632793993,0.0,0.04411764705882353,0.046511627906976744,0.0,0.0,0.14145539208265984,0.036585365853658534,0.0,0.0026553559593162413,0.03283799203354522,0.05023132848645076,0.13138686131386862,0.28605417187079074,0.0019035532949725391,0.009182794539739615,0.14478581902586263,0.034482758620689655,0.0,0.18685121107266434
